Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
54,2026-09-26,823245,2026-09-27T00:40:00Z,Scheduled,Petco Park,Arizona Diamondbacks @ San Diego Padres,Home,665487,Fernando Tatis Jr.,San Diego Padres,Arizona Diamondbacks,RF,R,No,,158,699,622,181,32,3,25,95,82,63,7,130,0.291,0.36,0.473,0.833,12,54,49,17,4,0.347,0.0741,26,117,106,34,8,0.321,0.0684,796,140,8.6,34.8,31.0,33.3,35.8,13.1,25.6,25.7,27.9,7.8,3.5,7.8,47.2,85.9,9.2,0.669,73.8,99.7,116.4,58.4,15.0,17.9,51.7,43.9,Below Average,3.0,Contact-First Profile,C,Low line-drive plane,43.9,Below Average,0.983,Good,8.6,20.0,98.6,0.73,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,55.37,30.37,Strong positive regression,Below Average Contact-First Profile profile. 8.6% barrel rate; 85.9 mph average exit velocity; 25.6% air-ball rate; 25.7% pull-air rate; 7.8% HR-launch rate.,0.0358,0.0352,4.09,15,4,24.9,0.6,60.3,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,50.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,35.9,39.2,45.0,48.2,5.18,1.35,1.0,1.0,1.0,0.983,0.983,1.0,13.64,10.4,75.0,29.9,F,Probable SP unavailable; Lineup unconfirmed,,,
55,2026-09-26,823813,2026-09-26T20:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Away,671739,Michael Harris II,Atlanta Braves,Miami Marlins,CF,L,No,,154,616,586,170,34,1,26,76,86,23,2,118,0.29,0.318,0.485,0.803,11,46,44,14,1,0.318,0.0217,26,104,99,28,5,0.283,0.0481,853,140,6.5,31.1,42.1,28.1,29.7,13.6,28.7,36.5,29.4,7.2,2.3,7.2,49.6,84.0,13.9,0.586,72.8,98.0,113.5,45.0,14.2,13.0,46.3,38.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,38.7,Below Average,0.968,Good,6.4,25.0,97.8,0.565,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.12,22.12,Strong positive regression,Below Average Contact-First Profile profile. 6.5% barrel rate; 84.0 mph average exit velocity; 28.7% air-ball rate; 36.5% pull-air rate; 7.2% HR-launch rate.,0.0422,0.0405,4.15,22,6,22.5,0.98,97.6,Near normal interval,667652.0,Jack Ralston,R,LHB vs RHP,15,0,16.0,4.5,1.25,4,2.25,9.56,4.5,80.0,6.2,28.8,16.2,55.6,26.2,82.0,96.5,108.5,0.578,4.0,54.6,99.6,0.695,7.0,Split-Finger,L,LHB vs RHP,48.6,394,0.294,0.316,0.503,0.818,18,13,77,0.0457,7.7,0.653,47,0.0426,6.1,0.502,0,0,0,0/0,,,,,0,0,0,50.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,103,Split-Finger,45.63106796116505,47.0,4-Seam Fastball,37.86407766990291,39.0,Slider,16.50485436893204,17.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.009,0.988,50.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,48.6,47.8,54.6,34.2,39.2,45.0,48.1,5.17,0.931,1.042,1.025,1.0,0.968,0.968,1.0,15.78,9.3,85.0,30.1,D,Lineup unconfirmed,,,
56,2026-09-26,824949,2026-09-27T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Home,669127,Shea Langeliers,Athletics,Houston Astros,C,R,No,,104,460,418,110,21,0,23,58,58,36,5,107,0.263,0.328,0.478,0.806,10,41,39,10,0,0.256,0.0,11,44,42,11,0,0.262,0.0,586,63,5.1,22.7,42.6,28.7,28.7,13.1,28.6,40.9,33.2,4.8,3.1,4.8,50.0,83.2,21.6,0.6,73.5,95.1,113.1,42.2,11.8,10.0,60.1,36.1,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,36.1,Below Average,0.961,Good,0.0,35.3,91.6,0.474,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,26.57,3.57,Positive regression,Below Average Contact-First Profile profile. 5.1% barrel rate; 83.2 mph average exit velocity; 28.6% air-ball rate; 40.9% pull-air rate; 4.8% HR-launch rate.,0.05,0.0463,4.09,49,13,18.2,2.7,269.6,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,50.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,21.5,50.0,45.0,48.0,5.15,0.758,1.0,1.0,1.0,0.961,0.961,1.06,17.62,9.05,70.5,34.7,D,Probable SP unavailable; Lineup unconfirmed,,,
57,2026-09-26,823407,2026-09-26T23:15:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Home,624641,Edmundo Sosa,Philadelphia Phillies,Tampa Bay Rays,LF,R,No,,83,246,227,55,10,2,8,29,43,7,6,53,0.242,0.28,0.41,0.69,4,9,9,3,1,0.333,0.1111,15,33,32,10,3,0.312,0.0909,354,35,5.9,27.7,49.2,26.9,23.9,13.4,26.7,50.5,33.0,8.6,5.9,8.6,67.5,82.9,17.1,0.62,72.0,96.2,110.5,33.7,11.8,10.6,55.8,43.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,43.2,Below Average,0.981,Good,8.6,58.3,98.4,0.695,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.96,11.96,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 82.9 mph average exit velocity; 26.7% air-ball rate; 50.5% pull-air rate; 8.6% HR-launch rate.,0.0325,0.0323,3.93,6,3,28.4,0.21,21.1,Very recent HR,643377.0,Griffin Jax,R,RHB vs RHP,33,22,109.1,3.62,1.19,15,1.23,9.47,2.88,521.0,6.1,25.5,13.8,46.5,29.4,82.0,95.1,111.1,0.576,15.0,32.5,99.5,0.55,3.2,Sweeper,R,RHB vs RHP,33.1,105,0.19,0.204,0.32,0.524,2,0,23,0.019,4.7,0.588,178,0.0281,6.8,0.531,0,0,0,0/0,,,,,0,0,0,36.2,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,352,Sinker,27.84090909090909,98.0,Sweeper,23.863636363636363,84.0,4-Seam Fastball,21.306818181818183,75.0,Changeup,19.602272727272727,69.0,Curveball,7.386363636363637,26.0,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,0.965,0.986,51.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.1,43.4,32.5,65.5,64.4,45.0,47.9,5.14,1.153,1.021,0.985,1.0,0.981,0.981,0.98,12.12,9.03,72.2,25.2,F,Lineup unconfirmed,,,
58,2026-09-26,823813,2026-09-26T20:10:00Z,Scheduled,loanDepot park,Atlanta Braves @ Miami Marlins,Away,621566,Matt Olson,Atlanta Braves,Miami Marlins,1B,L,No,,160,691,619,156,34,0,41,99,91,64,3,169,0.252,0.323,0.506,0.829,11,46,43,14,3,0.326,0.0652,26,109,101,22,4,0.218,0.0367,950,144,7.0,32.5,44.7,23.2,32.0,17.1,27.1,36.9,30.4,7.9,3.7,7.9,54.6,84.8,21.5,0.638,72.8,97.9,111.3,44.4,14.5,15.1,46.4,41.9,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,41.9,Below Average,0.977,Good,4.9,24.4,97.8,0.528,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,57.92,16.92,Strong positive regression,Below Average Contact-First Profile profile. 7.0% barrel rate; 84.8 mph average exit velocity; 27.1% air-ball rate; 36.9% pull-air rate; 7.9% HR-launch rate.,0.0593,0.0553,4.15,6,2,15.1,0.4,39.7,Recently homered,667652.0,Jack Ralston,R,LHB vs RHP,15,0,16.0,4.5,1.25,4,2.25,9.56,4.5,80.0,6.2,28.8,16.2,55.6,26.2,82.0,96.5,108.5,0.578,4.0,50.3,99.6,0.653,7.0,Split-Finger,L,LHB vs RHP,56.3,409,0.249,0.328,0.51,0.837,25,43,98,0.0611,8.7,0.734,47,0.0426,6.1,0.502,0,0,0,0/0,,,,,0,0,0,53.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,103,Split-Finger,45.63106796116505,47.0,4-Seam Fastball,37.86407766990291,39.0,Slider,16.50485436893204,17.0,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.001,0.988,52.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.3,47.8,50.3,30.2,39.2,45.0,47.9,5.13,0.979,1.042,1.025,1.0,0.977,0.977,1.0,21.03,11.84,85.0,33.5,D,Lineup unconfirmed,,,
59,2026-09-26,823407,2026-09-26T23:15:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Away,670764,Taylor Walls,Tampa Bay Rays,Philadelphia Phillies,SS,S,No,,123,428,364,81,17,2,2,59,36,45,3,102,0.223,0.31,0.297,0.607,6,18,15,5,0,0.333,0.0,14,50,41,12,0,0.293,0.0,512,56,1.6,16.5,42.1,31.5,23.6,15.4,27.3,49.8,28.0,4.3,2.3,4.3,16.2,78.6,20.3,0.395,62.2,91.7,106.6,1.7,8.8,0.4,56.9,21.1,Weak,2.0,Pull Power,A-,Elevated power plane,21.1,Weak,0.919,Good,1.8,52.9,93.0,0.45,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.8,10.8,Strong positive regression,Weak Pull Power profile. 1.6% barrel rate; 78.6 mph average exit velocity; 27.3% air-ball rate; 49.8% pull-air rate; 4.3% HR-launch rate.,0.0047,0.0107,3.93,77,26,182.0,0.42,42.3,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,43.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,40.1,64.4,45.0,47.9,5.13,0.758,1.0,1.0,0.94,0.919,0.864,1.0,4.12,4.14,71.0,16.6,F,Probable SP unavailable; Lineup unconfirmed,,,
60,2026-09-26,823653,2026-09-26T20:10:00Z,Scheduled,Target Field,Texas Rangers @ Minnesota Twins,Away,694671,Wyatt Langford,Texas Rangers,Minnesota Twins,LF,R,No,,108,462,402,96,20,2,17,64,44,55,4,105,0.239,0.335,0.425,0.76,11,45,33,6,0,0.182,0.0,26,109,85,13,2,0.153,0.0183,599,126,7.3,23.2,43.7,28.4,27.9,16.9,27.2,52.3,29.4,8.3,4.7,8.3,35.7,83.5,23.4,0.516,71.2,94.8,111.0,27.6,11.6,6.8,49.8,38.7,Below Average,2.5,Pull Power,A-,Elevated power plane,38.7,Below Average,0.968,Good,9.5,51.4,93.5,0.505,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,39.4,22.4,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 83.5 mph average exit velocity; 27.2% air-ball rate; 52.3% pull-air rate; 8.3% HR-launch rate.,0.0368,0.0358,4.05,33,11,23.6,1.4,139.6,Above normal drought,641927.0,Bailey Ober,R,RHB vs RHP,24,23,126.0,4.21,1.26,19,1.36,6.5,2.57,750.0,6.3,25.5,17.3,51.2,28.5,82.8,95.7,115.5,0.548,19.0,35.1,100.0,0.518,6.1,Changeup,R,RHB vs RHP,37.7,303,0.25,0.347,0.458,0.805,13,36,64,0.0429,6.0,0.523,233,0.0258,5.9,0.547,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,1,37.7,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,383,Changeup,31.85378590078329,122.0,4-Seam Fastball,27.154046997389035,104.0,Slider,22.193211488250654,85.0,Sweeper,14.360313315926893,55.0,Sinker,3.6553524804177546,14.0,Curveball,0.783289817232376,3.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.97,0.988,52.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.7,46.0,35.1,57.2,50.0,45.0,47.7,5.11,0.769,1.042,0.985,1.0,0.968,0.968,1.035,13.73,7.55,85.0,28.6,F,Lineup unconfirmed,,,
61,2026-09-26,823733,2026-09-26T23:10:00Z,Scheduled,American Family Field,St. Louis Cardinals @ Milwaukee Brewers,Away,676475,Alec Burleson,St. Louis Cardinals,Milwaukee Brewers,1B,L,No,,159,666,601,168,37,1,25,88,115,55,6,119,0.28,0.344,0.469,0.813,11,39,38,9,3,0.237,0.0769,25,101,91,19,4,0.209,0.0396,941,144,6.4,31.6,57.5,19.8,22.6,12.7,23.7,54.9,30.2,7.9,3.7,7.9,37.1,86.0,18.1,0.61,72.1,97.9,113.7,37.2,14.0,12.0,48.6,45.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.3,Below Average,0.987,Good,5.6,66.7,97.8,0.551,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,59.52,34.52,Strong positive regression,Below Average Pull Power profile. 6.4% barrel rate; 86.0 mph average exit velocity; 23.7% air-ball rate; 54.9% pull-air rate; 7.9% HR-launch rate.,0.0375,0.0367,4.15,0,0,24.0,0.0,0.0,Very recent HR,669160.0,Dustin May,R,LHB vs RHP,30,30,142.2,4.67,1.32,13,0.82,8.77,3.09,793.0,4.4,26.1,12.7,36.4,30.5,83.1,95.1,114.8,0.533,13.0,51.4,99.9,0.671,6.6,4-Seam Fastball,L,LHB vs RHP,42.2,460,0.309,0.385,0.539,0.924,21,45,82,0.0457,7.9,0.699,365,0.0219,3.2,0.526,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,46.0,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,343,Sinker,30.903790087463555,106.0,Cutter,25.072886297376094,86.0,4-Seam Fastball,18.658892128279884,64.0,Curveball,12.244897959183673,42.0,Sweeper,10.495626822157435,36.0,Changeup,2.623906705539359,9.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.003,0.969,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.2,28.5,51.4,57.5,50.0,45.0,47.7,5.11,1.256,0.955,1.025,1.0,0.987,0.987,0.98,14.37,10.21,85.0,30.7,D,Lineup unconfirmed,,,
62,2026-09-26,823407,2026-09-26T23:15:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Away,689414,Liam Hicks,Tampa Bay Rays,Philadelphia Phillies,C,L,No,,140,544,469,132,14,1,18,65,82,56,11,55,0.281,0.366,0.431,0.797,8,26,21,4,0,0.19,0.0,21,67,60,15,1,0.25,0.0149,694,90,2.6,17.7,48.2,29.0,22.4,14.3,27.8,48.9,28.8,3.8,3.0,3.8,79.1,79.7,17.1,0.414,66.5,92.6,108.7,3.7,7.4,1.4,43.3,22.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,22.6,Weak,0.923,Good,2.2,41.7,91.3,0.433,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,20.55,2.55,Positive regression,Weak Pull Power profile. 2.6% barrel rate; 79.7 mph average exit velocity; 27.8% air-ball rate; 48.9% pull-air rate; 3.8% HR-launch rate.,0.0331,0.0329,4.05,32,12,26.1,1.23,122.8,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,45.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,27.3,64.4,45.0,47.7,5.1,0.759,1.0,1.0,1.0,0.923,0.923,1.0,12.67,7.17,72.4,26.0,F,Probable SP unavailable; Lineup unconfirmed,,,
63,2026-09-26,823245,2026-09-27T00:40:00Z,Scheduled,Petco Park,Arizona Diamondbacks @ San Diego Padres,Away,543510,James McCann,Arizona Diamondbacks,San Diego Padres,C,R,No,,50,158,148,42,6,0,6,16,26,6,1,40,0.284,0.314,0.446,0.76,3,10,10,2,1,0.2,0.1,9,28,27,7,2,0.259,0.0714,195,31,7.1,29.3,42.9,29.4,27.7,14.6,31.5,47.4,35.8,10.8,9.0,10.8,58.8,82.3,15.6,0.659,69.2,96.1,109.5,19.5,17.7,4.4,41.2,42.2,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.2,Below Average,0.978,Good,9.7,66.7,97.0,0.839,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,12.47,6.47,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 82.3 mph average exit velocity; 31.5% air-ball rate; 47.4% pull-air rate; 10.8% HR-launch rate.,0.038,0.0354,4.05,1,1,24.7,0.04,4.1,Very recent HR,621111.0,Walker Buehler,R,RHB vs RHP,31,31,150.0,4.56,1.34,21,1.26,7.68,3.36,858.0,4.9,23.4,12.0,40.3,28.1,83.0,94.6,113.9,0.516,21.0,51.6,91.2,0.645,8.1,Cutter,R,RHB vs RHP,49.9,100,0.309,0.327,0.543,0.869,6,2,27,0.06,7.6,0.663,270,0.0407,5.4,0.508,2,2,1,1/2,0.5,0.5,0.5,1.0,0,0,1,50.7,Neutral Matchup,Average,50.9,5,Pitch-level Statcast · last 5 MLB games,388,Cutter,25.515463917525775,99.0,Sinker,21.391752577319586,83.0,4-Seam Fastball,20.876288659793815,81.0,Slider,10.824742268041238,42.0,Knuckle Curve,7.731958762886598,30.0,Changeup,7.216494845360825,28.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.003,0.974,55.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.9,31.9,51.6,65.0,39.2,45.0,47.6,5.09,1.153,1.026,0.985,1.0,0.978,0.978,0.98,13.58,9.06,65.5,25.3,F,Lineup unconfirmed,Sweeper,6.443298969072165,25.0
64,2026-09-26,824949,2026-09-27T01:40:00Z,Scheduled,Sutter Health Park,Houston Astros @ Athletics,Home,622268,Donovan Walton,Athletics,Houston Astros,2B,L,No,,90,262,224,60,14,1,9,36,32,28,7,44,0.268,0.367,0.46,0.827,11,32,29,7,2,0.241,0.0625,24,75,63,15,5,0.238,0.0667,352,92,3.7,19.8,53.8,22.9,23.3,15.1,26.9,47.3,35.5,6.9,5.2,6.9,92.5,80.7,15.5,0.477,65.6,92.5,105.6,0.7,11.0,0.5,46.7,27.3,Weak,2.0,Pull Power,A,Excellent HR swing plane,27.3,Weak,0.936,Good,4.3,50.0,91.9,0.493,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.87,4.87,Strong positive regression,Weak Pull Power profile. 3.7% barrel rate; 80.7 mph average exit velocity; 26.9% air-ball rate; 47.3% pull-air rate; 6.9% HR-launch rate.,0.0344,0.0336,4.09,5,2,24.9,0.2,20.1,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,45.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,41.0,50.0,45.0,47.5,5.07,1.342,1.0,1.0,1.0,0.936,0.936,0.98,13.05,9.94,66.7,27.9,F,Probable SP unavailable; Lineup unconfirmed,,,
65,2026-09-26,823407,2026-09-26T23:15:00Z,Scheduled,Citizens Bank Park,Tampa Bay Rays @ Philadelphia Phillies,Away,676356,Jonny DeLuca,Tampa Bay Rays,Philadelphia Phillies,RF,R,No,,110,361,342,90,24,0,9,41,48,16,0,77,0.263,0.296,0.412,0.708,12,41,39,10,0,0.256,0.0,24,82,76,18,1,0.237,0.0122,487,101,1.3,16.9,42.2,32.8,25.0,12.0,21.9,47.7,22.6,2.1,1.6,2.1,90.0,80.3,20.8,0.371,70.8,92.2,110.2,29.3,6.6,6.5,56.8,24.1,Weak,2.0,Pull Power,A-,Elevated power plane,24.1,Weak,0.927,Good,0.0,45.0,91.6,0.287,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,9.98,0.98,Near expected,Weak Pull Power profile. 1.3% barrel rate; 80.3 mph average exit velocity; 21.9% air-ball rate; 47.7% pull-air rate; 2.1% HR-launch rate.,0.0249,0.0267,4.05,64,21,38.0,1.68,168.4,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,44.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,30.7,64.4,45.0,47.3,5.04,0.759,1.0,1.0,1.0,0.927,0.927,1.035,10.38,6.48,73.6,25.8,F,Probable SP unavailable; Lineup unconfirmed,,,
