player_id,player_name,team,opponent,position,depth_chart_position,status,years_exp,game_id,game_date,home_away,season,season_type,week,projected_role
00-0023459,Aaron Rodgers,PIT,BUF,QB,QB,ACT,21.0,2026_PRE_W3_PIT_BUF,,away,2026,PRE,3,QB
00-0026158,Joe Flacco,CIN,PHI,QB,QB,ACT,18.0,2026_PRE_W3_CIN_PHI,,away,2026,PRE,3,QB
00-0026300,Josh Johnson,CIN,PHI,QB,QB,ACT,18.0,2026_PRE_W3_CIN_PHI,,away,2026,PRE,3,QB
00-0026498,Matthew Stafford,LAR,LAC,QB,QB,ACT,17.0,2026_PRE_W3_LAR_LAC,,away,2026,PRE,3,QB
00-0027973,Andy Dalton,PHI,CIN,QB,QB,ACT,15.0,2026_PRE_W3_CIN_PHI,,home,2026,PRE,3,QB
00-0028118,Tyrod Taylor,GB,ARI,QB,QB,ACT,15.0,2026_PRE_W3_ARI_GB,,home,2026,PRE,3,QB
00-0028986,Case Keenum,CHI,TEN,QB,QB,ACT,14.0,2026_PRE_W3_CHI_TEN,,away,2026,PRE,3,QB
00-0029604,Kirk Cousins,LV,SF,QB,QB,ACT,14.0,2026_PRE_W3_SF_LV,,home,2026,PRE,3,QB
00-0030565,Geno Smith,NYJ,NYG,QB,QB,ACT,13.0,2026_PRE_W3_NYG_NYJ,,home,2026,PRE,3,QB
00-0031237,Teddy Bridgewater,DET,IND,QB,QB,ACT,12.0,2026_PRE_W3_DET_IND,,away,2026,PRE,3,QB
00-0031503,Jameis Winston,NYG,NYJ,QB,QB,ACT,11.0,2026_PRE_W3_NYG_NYJ,,away,2026,PRE,3,QB
00-0032156,Trevor Siemian,ATL,MIA,QB,QB,ACT,11.0,2026_PRE_W3_ATL_MIA,,away,2026,PRE,3,QB
00-0032268,Marcus Mariota,WAS,BAL,QB,QB,ACT,11.0,2026_PRE_W3_WAS_BAL,,away,2026,PRE,3,QB
00-0032434,Brandon Allen,NYG,NYJ,QB,QB,ACT,10.0,2026_PRE_W3_NYG_NYJ,,away,2026,PRE,3,QB
00-0032950,Carson Wentz,MIN,DEN,QB,QB,ACT,10.0,2026_PRE_W3_MIN_DEN,,away,2026,PRE,3,QB
00-0033077,Dak Prescott,DAL,NO,QB,QB,ACT,10.0,2026_PRE_W3_NO_DAL,,home,2026,PRE,3,QB
00-0033106,Jared Goff,DET,IND,QB,QB,ACT,10.0,2026_PRE_W3_DET_IND,,away,2026,PRE,3,QB
00-0033319,Nick Mullens,JAX,TB,QB,QB,ACT,9.0,2026_PRE_W3_TB_JAX,,home,2026,PRE,3,QB
00-0033537,Deshaun Watson,CLE,NE,QB,QB,ACT,9.0,2026_PRE_W3_NE_CLE,,home,2026,PRE,3,QB
00-0033869,Mitchell Trubisky,TEN,CHI,QB,QB,ACT,9.0,2026_PRE_W3_CHI_TEN,,home,2026,PRE,3,QB
00-0033873,Patrick Mahomes,KC,SEA,QB,QB,ACT,9.0,2026_PRE_W3_SEA_KC,,home,2026,PRE,3,QB
00-0034577,Kyle Allen,BUF,PIT,QB,QB,ACT,8.0,2026_PRE_W3_PIT_BUF,,home,2026,PRE,3,QB
00-0034771,Mason Rudolph,PIT,BUF,QB,QB,ACT,8.0,2026_PRE_W3_PIT_BUF,,away,2026,PRE,3,QB
00-0034796,Lamar Jackson,BAL,WAS,QB,QB,ACT,8.0,2026_PRE_W3_WAS_BAL,,home,2026,PRE,3,QB
00-0034855,Baker Mayfield,TB,JAX,QB,QB,ACT,8.0,2026_PRE_W3_TB_JAX,,away,2026,PRE,3,QB
00-0034857,Josh Allen,BUF,PIT,QB,QB,ACT,8.0,2026_PRE_W3_PIT_BUF,,home,2026,PRE,3,QB
00-0034869,Sam Darnold,SEA,KC,QB,QB,ACT,8.0,2026_PRE_W3_SEA_KC,,away,2026,PRE,3,QB
00-0035100,Jake Browning,TB,JAX,QB,QB,ACT,7.0,2026_PRE_W3_TB_JAX,,away,2026,PRE,3,QB
