Date,Game,Venue,Park Factor,Weather Factor,Temp F,Relative Humidity %,Wind MPH,Wind Direction,Wind Direction Deg,Precip %,Weather Conditions,Estimated Fly Ball Distance Change Ft,Expected HR Boost %,Ball Flight AI Score,Ball Flight Grade,Weather Confidence %,Team,Player,Opp Pitcher,BvP AVG,BvP Hits,BvP AB,Expected PA,Pitcher Weakness,Hits/G,Runs/G,RBI/G,Projected HRR,Hit Rate %,Recent 5 HRR Avg,Recent 5 HRR Scores,Recent 5 HRR Dates,Recent 10 HRR Avg,Recent 10 HRR Scores,Recent 10 HRR Dates,Recent 15 HRR Avg,Recent 15 HRR Scores,Recent 15 HRR Dates,MC Over 0.5 %,MC Over 1.5 %,MC Over 2.5 %,MC Over 3.5 %,MC Over 4.5 %,MC Over 5.5 %,MC Over 6.5 %,Bet Score,AI Score
2026-08-18,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.012,98.1,26.0,7.3,SE,137.0,2.0,Mainly clear,5.3,7.7,61.8,B,92.0,Kansas City Royals,Jac Caglianone,Jack Perkins,1.0,1,1,4.6,1.2,2.42,0.97,1.94,5.28,66.7,3.8,6|0|1|10|2,08/17|08/16|08/15|08/14|08/12,4.2,6|0|1|10|2|4|6|1|10|2,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,3.67,6|0|1|10|2|4|6|1|10|2|3|1|4|1|4,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,98.1,91.8,81.7,68.3,54.7,41.9,30.5,4.53,209.4
2026-08-18,St. Louis Cardinals @ Cincinnati Reds,Great American Ball Park,1.045,1.006,82.7,45.0,7.4,NW,305.0,0.0,Clear,2.5,3.7,55.6,C,92.0,St. Louis Cardinals,Alec Burleson,Andrew Abbott,0.0,0,6,5.0,1.05,1.69,1.33,2.01,5.0,53.3,4.2,2|4|9|6|0,08/17|08/17|08/16|08/15|08/14,3.9,2|4|9|6|0|6|1|6|4|1,08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08,3.53,2|4|9|6|0|6|1|6|4|1|0|1|0|12|1,08/17|08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02,97.9,91.6,80.3,65.8,51.3,38.5,26.8,4.51,204.0
2026-08-18,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.001,69.7,89.0,8.3,E,84.0,9.0,Clear,0.5,0.7,51.0,C,92.0,Boston Red Sox,Caleb Durbin,Merrill Kelly,0.667,2,3,4.6,1.2,1.86,1.18,1.68,4.7,66.7,3.8,6|1|2|1|9,08/17|08/16|08/15|08/14|08/13,2.6,6|1|2|1|9|4|0|0|0|3,08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09|08/08,3.2,6|1|2|1|9|4|0|0|0|3|3|6|2|8|3,08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02,97.0,89.4,77.4,62.5,47.2,34.2,24.0,4.01,190.5
2026-08-18,Athletics @ Kansas City Royals,Kauffman Stadium,0.995,1.012,98.1,26.0,7.3,SE,137.0,2.0,Mainly clear,5.3,7.7,61.8,B,92.0,Kansas City Royals,Bobby Witt Jr.,Jack Perkins,0.0,0,0,5.0,1.2,1.79,1.68,0.74,4.22,60.0,3.6,10|3|0|3|2,08/17|08/16|08/15|08/14|08/12,2.8,10|3|0|3|2|4|1|0|2|3,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.67,10|3|0|3|2|4|1|0|2|3|5|0|7|0|0,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|07/20|07/18,96.4,87.0,71.7,55.1,39.9,27.1,17.4,3.22,159.8
2026-08-18,Miami Marlins @ Philadelphia Phillies,Citizens Bank Park,1.028,1.007,86.4,61.0,6.1,NW,306.0,1.0,Mainly clear,3.1,4.5,56.9,C,92.0,Philadelphia Phillies,Alec Bohm,Cade Gibson,0.25,1,4,5.0,1.2,2.13,0.97,0.97,4.1,66.7,4.6,3|8|8|2|2,08/17|08/16|08/15|08/13|08/12,2.8,3|8|8|2|2|1|0|4|0|0,08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07,2.53,3|8|8|2|2|1|0|4|0|0|2|2|2|1|3,08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02,96.0,85.3,70.5,53.4,38.3,25.3,16.5,3.01,154.3
2026-08-18,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.001,69.7,89.0,8.3,E,84.0,9.0,Clear,0.5,0.7,51.0,C,92.0,Boston Red Sox,Ceddanne Rafaela,Merrill Kelly,0.5,1,2,4.4,1.2,1.87,1.23,0.95,4.04,60.0,2.4,6|0|1|4|1,08/17|08/16|08/15|08/13|08/12,2.5,6|0|1|4|1|4|3|0|1|5,08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07,2.87,6|0|1|4|1|4|3|0|1|5|2|0|5|5|6,08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|08/01,95.9,85.1,69.9,53.0,37.4,24.9,16.0,3.46,167.6
2026-08-18,Los Angeles Angels @ Houston Astros,Daikin Park,1.0,1.0,,,,,,,Unavailable,0.0,0.0,50.0,C,40.0,Houston Astros,Cam Smith,George Klassen,0.0,0,0,5.0,1.2,1.89,1.26,0.94,4.07,60.0,1.0,0|0|3|0|2,08/16|08/15|08/14|08/12|08/11,2.2,0|0|3|0|2|7|0|8|0|2,08/16|08/15|08/14|08/12|08/11|08/10|08/08|08/07|08/05|08/04,2.6,0|0|3|0|2|7|0|8|0|2|2|6|1|4|4,08/16|08/15|08/14|08/12|08/11|08/10|08/08|08/07|08/05|08/04|08/03|08/02|08/01|07/31|07/29,96.0,85.4,69.8,53.4,37.5,25.2,16.7,3.14,156.5
2026-08-18,Chicago White Sox @ Chicago Cubs,Wrigley Field,1.018,1.004,75.1,76.0,6.7,WSW,249.0,35.0,Mainly clear,1.6,2.3,53.5,C,75.0,Chicago Cubs,Alex Bregman,Unknown,0.0,0,0,5.0,1.0,1.59,0.98,1.25,3.81,60.0,0.8,3|0|1|0|0,08/17|08/16|08/15|08/14|08/13,3.2,3|0|1|0|0|13|6|6|1|2,08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08|08/07,2.87,3|0|1|0|0|13|6|6|1|2|5|2|2|2|0,08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/09|08/08|08/07|08/06|08/05|08/04|08/03|08/02,95.4,84.1,67.3,49.1,33.5,21.6,13.2,3.55,170.5
2026-08-18,Arizona Diamondbacks @ Boston Red Sox,Fenway Park,1.03,1.001,69.7,89.0,8.3,E,84.0,9.0,Clear,0.5,0.7,51.0,C,92.0,Boston Red Sox,Wilyer Abreu,Merrill Kelly,0.5,1,2,3.7,1.2,1.41,1.19,1.11,3.7,66.7,2.8,5|0|5|1|3,08/17|08/16|08/15|08/14|08/13,2.6,5|0|5|1|3|2|3|0|1|6,08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09|08/07,3.13,5|0|5|1|3|2|3|0|1|6|4|6|6|5|0,08/17|08/16|08/15|08/14|08/13|08/12|08/11|08/10|08/09|08/07|08/06|08/05|08/04|08/02|08/01,95.0,83.1,66.0,48.0,32.5,19.8,11.8,3.9,184.8
2026-08-18,Los Angeles Dodgers @ Colorado Rockies,Coors Field,1.08,1.013,88.4,19.0,11.2,NNE,12.0,11.0,Overcast,5.9,8.6,63.0,B,75.0,Colorado Rockies,Jake McCarthy,Eric Lauer,0.3,3,10,4.0,1.06,1.7,1.14,0.79,3.67,53.3,1.0,1|3|1|0|0,08/17|08/16|08/15|08/14|08/12,2.3,1|3|1|0|0|0|1|3|11|3,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07,2.8,1|3|1|0|0|0|1|3|11|3|1|5|4|5|4,08/17|08/16|08/15|08/14|08/12|08/11|08/10|08/09|08/08|08/07|08/05|08/04|08/03|08/02|08/01,94.8,82.3,64.8,46.9,31.2,19.7,11.7,3.36,160.9
2026-08-18,Atlanta Braves @ Minnesota Twins,Target Field,0.988,1.003,73.8,59.0,6.4,WNW,299.0,7.0,Clear,1.3,1.9,52.9,C,92.0,Minnesota Twins,Josh Bell,Tyler Mahle,0.158,3,19,4.4,1.08,1.74,0.96,0.96,3.65,60.0,2.6,5|2|1|0|5,08/17|08/16|08/15|08/13|08/12,3.0,5|2|1|0|5|0|6|1|1|9,08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07,2.8,5|2|1|0|5|0|6|1|1|9|2|1|4|3|2,08/17|08/16|08/15|08/13|08/12|08/11|08/10|08/09|08/08|08/07|08/06|08/05|08/04|08/02|07/31,94.7,81.9,64.2,46.9,31.7,19.7,11.6,3.39,164.2
