Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count,Recent Pitch 8 Name,Recent Pitch 8 Usage %,Recent Pitch 8 Count
11,2026-09-19,823571,2026-09-19T20:10:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Away,656941,Kyle Schwarber,Philadelphia Phillies,New York Mets,DH,L,No,,148,664,554,130,17,1,45,90,95,96,7,214,0.235,0.351,0.513,0.864,12,54,46,8,4,0.174,0.0741,26,119,100,19,8,0.19,0.0672,762,155,9.3,30.0,61.9,20.7,17.2,14.3,26.1,58.6,29.1,9.0,5.6,9.0,60.5,85.4,18.3,0.777,74.4,98.0,114.2,68.5,14.3,17.2,64.6,54.7,Average,3.0,Pull Power,A,Excellent HR swing plane,54.7,Average,1.013,Good,8.4,57.9,97.2,0.723,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,63.26,18.26,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 85.4 mph average exit velocity; 26.1% air-ball rate; 58.6% pull-air rate; 9.0% HR-launch rate.,0.0678,0.0623,4.15,10,3,12.3,0.81,81.2,Near normal interval,681035.0,Christian Scott,R,LHB vs RHP,22,22,105.1,3.76,1.26,12,1.03,10.85,3.93,629.0,4.6,20.3,13.0,43.9,34.2,81.2,92.5,112.8,0.505,12.0,62.9,99.9,0.736,9.1,4-Seam Fastball,L,LHB vs RHP,61.1,419,0.217,0.333,0.503,0.835,30,61,146,0.0716,11.3,0.825,282,0.039,5.2,0.518,5,4,1,1/4,0.25,0.4,0.5,0.9,0,1,2,59.4,Slight Hitter Advantage,Above average,49.6,5,Pitch-level Statcast · last 5 MLB games,442,4-Seam Fastball,42.98642533936651,190.0,Sweeper,23.30316742081448,103.0,Cutter,23.30316742081448,103.0,Curveball,4.751131221719457,21.0,Split-Finger,4.298642533936651,19.0,Sinker,1.1312217194570136,5.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.026,0.971,66.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,61.1,30.4,62.9,62.5,50.0,45.0,54.1,6.54,1.056,0.989,1.025,1.0,1.013,1.013,1.0,23.43,14.89,85.0,39.2,D+,Lineup unconfirmed,Changeup,0.22624434389140272,1.0,,,
12,2026-09-19,823571,2026-09-19T20:10:00Z,Scheduled,Citi Field,Philadelphia Phillies @ New York Mets,Home,665742,Juan Soto,New York Mets,Philadelphia Phillies,LF,L,No,,103,444,368,101,11,2,26,59,64,73,0,60,0.274,0.393,0.527,0.92,12,58,50,14,3,0.28,0.0517,19,85,75,18,5,0.24,0.0588,516,95,8.5,33.6,55.7,23.6,20.3,18.2,30.2,51.3,27.2,9.4,5.0,9.4,54.4,86.8,18.6,0.658,70.7,99.1,113.4,29.4,15.3,10.0,67.9,49.0,Average,3.0,Pull Power,A,Excellent HR swing plane,49.0,Average,0.997,Good,8.4,51.9,99.5,0.607,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.44,14.44,Strong positive regression,Average Pull Power profile. 8.5% barrel rate; 86.8 mph average exit velocity; 30.2% air-ball rate; 51.3% pull-air rate; 9.4% HR-launch rate.,0.0586,0.0529,4.25,0,0,14.2,0.0,0.0,Very recent HR,691725.0,Andrew Painter,R,LHB vs RHP,23,21,115.1,5.54,1.44,19,1.48,7.8,3.36,679.0,4.6,22.8,13.7,46.5,27.0,81.9,94.3,113.0,0.541,19.0,58.5,100.0,0.69,9.2,4-Seam Fastball,L,LHB vs RHP,55.8,297,0.28,0.421,0.568,0.989,20,59,37,0.0673,9.9,0.758,293,0.0375,3.9,0.526,0,0,0,0/0,,,,,0,0,0,55.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,475,4-Seam Fastball,30.31578947368421,144.0,Changeup,24.63157894736842,117.0,Sweeper,21.263157894736842,101.0,Slider,13.473684210526315,64.0,Sinker,7.578947368421052,36.0,Curveball,2.736842105263158,13.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.017,0.971,63.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.8,35.2,58.5,67.2,50.0,45.0,53.7,6.42,1.015,1.061,1.025,1.03,0.997,1.027,0.98,20.63,13.63,83.8,37.6,D+,Lineup unconfirmed,,,,,,
13,2026-09-19,823899,2026-09-20T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,606192,Teoscar Hernández,Los Angeles Dodgers,San Francisco Giants,LF,R,No,,117,460,412,109,17,2,15,61,63,42,3,124,0.265,0.335,0.425,0.76,11,46,38,13,3,0.342,0.0652,24,102,88,28,4,0.318,0.0392,541,107,7.7,27.1,43.9,27.4,28.4,14.7,26.5,44.3,30.9,6.5,4.1,6.5,41.4,84.5,20.2,0.671,71.0,96.5,112.6,27.1,10.4,6.1,50.9,38.9,Below Average,2.5,Pull Power,A-,Elevated power plane,38.9,Below Average,0.969,Good,10.3,58.6,97.7,0.753,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.23,20.23,Strong positive regression,Below Average Pull Power profile. 7.7% barrel rate; 84.5 mph average exit velocity; 26.5% air-ball rate; 44.3% pull-air rate; 6.5% HR-launch rate.,0.0326,0.0325,3.99,13,3,27.5,0.47,47.3,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,55.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,67.8,50.0,45.0,53.6,6.37,1.259,1.0,1.0,1.0,0.969,0.969,1.0,12.34,10.21,75.0,28.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
14,2026-09-19,824304,2026-09-20T00:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Home,696100,Hunter Goodman,Colorado Rockies,Seattle Mariners,C,R,No,,130,540,487,119,19,2,38,80,81,44,5,170,0.244,0.311,0.526,0.837,8,33,30,5,2,0.167,0.0606,19,80,73,15,4,0.205,0.05,657,105,7.3,26.5,53.5,25.0,21.1,15.6,24.7,57.7,26.5,7.4,3.7,7.4,69.1,84.0,22.4,0.631,73.5,95.9,113.9,43.5,10.4,10.3,67.7,43.9,Below Average,3.0,Pull Power,A-,Elevated power plane,43.9,Below Average,0.983,Good,5.7,63.6,94.7,0.501,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.76,5.76,Strong positive regression,Below Average Pull Power profile. 7.3% barrel rate; 84.0 mph average exit velocity; 24.7% air-ball rate; 57.7% pull-air rate; 7.4% HR-launch rate.,0.0704,0.0634,4.09,8,2,12.8,0.62,62.4,Recently homered,682243.0,Bryce Miller,R,RHB vs RHP,20,19,107.1,4.19,1.16,20,1.68,8.89,2.85,638.0,4.7,21.0,15.7,48.5,27.1,82.5,93.6,111.5,0.526,20.0,51.0,99.6,0.673,6.3,4-Seam Fastball,R,RHB vs RHP,56.8,357,0.237,0.297,0.532,0.829,27,24,107,0.0756,8.7,0.702,193,0.0466,4.5,0.508,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,52.6,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,436,4-Seam Fastball,28.440366972477065,124.0,Split-Finger,18.34862385321101,80.0,Sinker,16.513761467889907,72.0,Slider,11.238532110091743,49.0,Sweeper,9.862385321100918,43.0,Cutter,8.944954128440367,39.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.002,0.972,61.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.8,35.8,51.0,51.6,82.4,45.0,53.1,6.26,0.952,1.093,0.985,1.03,0.983,1.012,1.0,23.5,15.81,83.4,39.8,D+,Lineup unconfirmed,Knuckle Curve,6.422018348623853,28.0,Pitch Out,0.22935779816513763,1.0
15,2026-09-19,824304,2026-09-20T00:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,686527,Dominic Canzone,Seattle Mariners,Colorado Rockies,DH,L,No,,138,497,446,115,26,4,22,56,70,43,5,106,0.258,0.328,0.482,0.81,11,49,45,13,1,0.289,0.0204,25,111,102,25,3,0.245,0.027,603,136,7.2,26.4,45.3,30.3,24.3,14.2,25.5,46.7,30.8,7.6,5.1,7.6,43.4,83.5,12.5,0.627,72.2,96.6,114.5,36.2,12.7,9.2,51.8,42.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,42.3,Below Average,0.978,Good,6.6,50.0,95.7,0.616,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,37.76,15.76,Strong positive regression,Below Average Pull Power profile. 7.2% barrel rate; 83.5 mph average exit velocity; 25.5% air-ball rate; 46.7% pull-air rate; 7.6% HR-launch rate.,0.0443,0.0419,4.15,19,5,20.3,0.94,93.7,Near normal interval,500779.0,Jose Quintana,L,LHB vs LHP,9,9,41.0,5.27,1.51,6,1.32,4.39,3.73,243.0,5.8,23.9,18.1,48.1,30.0,82.5,94.8,115.8,0.506,6.0,49.9,85.4,0.636,7.6,4-Seam Fastball,L,LHB vs LHP,47.5,128,0.252,0.375,0.458,0.833,5,18,27,0.0391,5.5,0.581,39,0.0769,9.1,0.694,0,0,0,0/0,,,,,0,0,0,48.8,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,359,4-Seam Fastball,28.969359331476323,104.0,Changeup,21.448467966573816,77.0,Sinker,17.827298050139277,64.0,Curveball,16.434540389972145,59.0,Slurve,15.32033426183844,55.0,,,,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.0,0.983,56.8,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.5,40.2,49.9,53.8,82.4,45.0,52.7,6.14,0.823,1.021,0.985,1.0,0.978,0.978,1.0,16.27,10.28,85.0,31.6,D,Lineup unconfirmed,,,,,,
16,2026-09-19,824545,2026-09-19T18:10:00Z,Scheduled,Rate Field,Detroit Tigers @ Chicago White Sox,Home,695657,Colson Montgomery,Chicago White Sox,Detroit Tigers,SS,L,No,,145,608,540,111,24,0,31,69,87,52,14,213,0.206,0.291,0.422,0.713,11,42,34,3,0,0.088,0.0,25,102,87,13,5,0.149,0.049,682,117,9.3,27.5,57.0,25.0,17.6,12.7,22.4,60.3,30.8,8.8,5.5,8.8,48.8,83.3,25.0,0.695,74.6,96.4,115.7,65.6,14.3,13.4,51.3,50.6,Average,3.0,Pull Power,A-,Elevated power plane,50.6,Average,1.002,Good,11.1,68.4,96.1,0.753,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,54.38,23.38,Strong positive regression,Average Pull Power profile. 9.3% barrel rate; 83.3 mph average exit velocity; 22.4% air-ball rate; 60.3% pull-air rate; 8.8% HR-launch rate.,0.051,0.0479,3.99,34,11,17.4,1.95,195.2,Above normal drought,695549.0,Jackson Jobe,R,LHB vs RHP,7,7,34.2,3.89,1.27,6,1.56,8.83,3.38,201.0,4.5,22.4,12.9,52.3,26.4,82.7,94.0,110.0,0.545,6.0,47.5,100.0,0.622,7.2,4-Seam Fastball,L,LHB vs RHP,50.8,421,0.185,0.273,0.391,0.665,21,39,156,0.0499,8.9,0.674,108,0.0463,5.0,0.548,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,48.5,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,444,4-Seam Fastball,32.207207207207205,143.0,Sinker,21.846846846846848,97.0,Slider,20.495495495495497,91.0,Curveball,13.063063063063064,58.0,Changeup,9.90990990990991,44.0,Cutter,2.4774774774774775,11.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.995,0.97,64.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.8,37.0,47.5,66.4,50.0,45.0,52.6,6.11,0.861,1.036,1.025,1.0,1.002,1.002,1.035,17.77,10.72,85.0,35.5,D,Lineup unconfirmed,,,,,,
17,2026-09-19,824788,2026-09-19T20:05:00Z,Scheduled,Oriole Park at Camden Yards,Milwaukee Brewers @ Baltimore Orioles,Home,691723,Coby Mayo,Baltimore Orioles,Milwaukee Brewers,3B,R,No,,125,425,387,89,17,3,24,62,63,32,5,129,0.23,0.296,0.475,0.771,11,49,44,13,5,0.295,0.102,24,94,84,25,7,0.298,0.0745,529,123,8.8,28.4,47.1,27.6,25.2,16.2,26.1,52.0,31.4,9.6,6.4,9.6,56.2,83.7,22.2,0.732,74.3,97.9,115.1,58.0,14.3,13.3,46.9,52.0,Average,3.0,Pull Power,A-,Elevated power plane,52.0,Average,1.006,Good,8.9,48.4,96.9,0.794,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.29,16.29,Strong positive regression,Average Pull Power profile. 8.8% barrel rate; 83.7 mph average exit velocity; 26.1% air-ball rate; 52.0% pull-air rate; 9.6% HR-launch rate.,0.0565,0.0511,3.99,7,2,16.1,0.43,43.4,Recently homered,688107.0,Robert Gasser,L,RHB vs LHP,19,18,96.1,4.3,1.27,14,1.31,8.6,2.9,583.0,4.3,20.2,13.7,48.4,32.4,81.4,93.2,114.7,0.521,14.0,45.9,100.0,0.615,6.7,Sweeper,R,RHB vs LHP,66.6,154,0.321,0.383,0.729,1.112,16,12,41,0.1039,11.9,0.933,288,0.0417,5.0,0.557,0,0,0,0/0,,,,,0,0,0,56.0,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,407,Cutter,23.587223587223587,96.0,Sinker,21.867321867321866,89.0,Sweeper,21.62162162162162,88.0,4-Seam Fastball,21.13022113022113,86.0,Changeup,11.302211302211303,46.0,Slider,0.4914004914004914,2.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,0.992,0.968,68.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,66.6,33.4,45.9,59.8,48.2,45.0,52.4,6.08,1.302,1.034,1.025,1.0,1.006,1.006,1.0,18.88,14.27,84.5,36.5,D+,Lineup unconfirmed,,,,,,
18,2026-09-19,823899,2026-09-20T01:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,571970,Max Muncy,Los Angeles Dodgers,San Francisco Giants,3B,L,No,,142,534,463,117,24,1,29,78,74,63,7,135,0.253,0.35,0.497,0.847,12,48,42,14,3,0.333,0.0625,24,93,77,20,4,0.26,0.043,647,110,7.1,28.7,57.7,21.7,20.5,16.7,29.1,58.8,30.6,9.8,5.3,9.8,54.1,83.2,18.9,0.624,69.3,96.0,109.1,11.9,15.4,3.7,46.5,38.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,38.9,Below Average,0.969,Good,4.5,58.8,95.3,0.563,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,43.4,14.4,Strong positive regression,Below Average Pull Power profile. 7.1% barrel rate; 83.2 mph average exit velocity; 29.1% air-ball rate; 58.8% pull-air rate; 9.8% HR-launch rate.,0.0543,0.0502,4.09,0,0,16.0,0.0,0.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,56.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,50.3,50.0,45.0,52.3,6.04,1.028,1.0,1.0,1.0,0.969,0.969,0.98,19.0,11.68,74.4,32.1,D,Probable SP unavailable; Lineup unconfirmed,,,,,,
19,2026-09-19,822921,2026-09-19T20:10:00Z,Scheduled,Tropicana Field,Boston Red Sox @ Tampa Bay Rays,Home,663743,Nick Fortes,Tampa Bay Rays,Boston Red Sox,C,R,No,,102,306,281,75,17,0,5,32,34,12,8,38,0.267,0.315,0.381,0.696,7,16,13,4,1,0.308,0.0625,11,29,25,7,1,0.28,0.0345,418,39,3.5,30.4,46.3,32.5,20.6,9.8,19.2,62.0,23.5,6.0,2.8,6.0,47.0,81.6,13.2,0.325,70.9,97.0,115.8,36.3,10.9,15.5,39.0,35.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.5,Below Average,0.959,Good,5.1,66.7,99.0,0.222,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.94,11.94,Strong positive regression,Below Average Pull Power profile. 3.5% barrel rate; 81.6 mph average exit velocity; 19.2% air-ball rate; 62.0% pull-air rate; 6.0% HR-launch rate.,0.0163,0.0208,3.99,4,3,56.2,0.07,7.1,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,53.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,58.9,50.0,45.0,52.0,5.97,1.35,1.0,1.0,1.0,0.959,0.959,0.98,8.03,7.83,66.2,22.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,
20,2026-09-19,824137,2026-09-19T23:10:00Z,Scheduled,Daikin Park,Atlanta Braves @ Houston Astros,Home,666211,Taylor Trammell,Houston Astros,Atlanta Braves,LF,L,No,,93,273,242,49,10,2,8,29,22,26,4,85,0.202,0.29,0.36,0.65,8,28,24,4,1,0.167,0.0357,23,64,57,10,1,0.175,0.0156,292,70,7.8,24.8,58.7,20.3,21.1,15.7,27.9,56.7,28.5,6.0,3.4,6.0,28.7,82.3,22.3,0.542,73.1,95.2,112.4,63.9,9.3,13.1,48.7,42.2,Below Average,2.5,Pull Power,A-,Elevated power plane,42.2,Below Average,0.978,Good,7.1,61.9,95.6,0.468,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,19.16,11.16,Strong positive regression,Below Average Pull Power profile. 7.8% barrel rate; 82.3 mph average exit velocity; 27.9% air-ball rate; 56.7% pull-air rate; 6.0% HR-launch rate.,0.0293,0.0301,3.99,4,1,30.2,0.13,13.2,Very recent HR,656550.0,Grant Holmes,R,LHB vs RHP,29,28,141.2,3.49,1.3,20,1.27,6.99,3.75,737.0,5.6,28.9,15.6,44.6,28.9,85.2,97.0,114.8,0.55,20.0,58.9,99.9,0.648,11.5,Slider,L,LHB vs RHP,45.8,229,0.221,0.306,0.397,0.703,8,23,72,0.0349,9.3,0.654,364,0.033,6.4,0.57,0,0,0,0/0,,,,,0,0,0,51.2,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,364,Slider,37.637362637362635,137.0,4-Seam Fastball,28.846153846153847,105.0,Changeup,10.43956043956044,38.0,Sinker,9.89010989010989,36.0,Curveball,7.417582417582418,27.0,Cutter,5.769230769230769,21.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.018,0.981,56.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.8,41.2,58.9,56.7,50.0,45.0,52.0,5.96,0.954,1.027,1.025,1.0,0.978,0.978,0.98,11.49,8.26,76.6,23.9,F,Lineup unconfirmed,,,,,,
21,2026-09-19,825029,2026-09-20T00:10:00Z,Scheduled,Chase Field,New York Yankees @ Arizona Diamondbacks,Away,671277,Luis García Jr.,New York Yankees,Arizona Diamondbacks,1B,L,No,,141,519,494,140,26,5,30,66,91,23,0,91,0.283,0.314,0.538,0.852,9,36,36,10,2,0.278,0.0556,23,86,82,25,5,0.305,0.0581,745,115,8.0,30.2,58.4,20.4,20.7,13.6,26.6,53.0,25.8,7.5,4.6,7.5,51.7,84.4,14.6,0.63,73.1,97.0,113.9,42.9,15.3,13.5,61.5,47.1,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.1,Below Average,0.992,Good,8.7,58.1,97.0,0.66,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,52.32,22.32,Strong positive regression,Below Average Pull Power profile. 8.0% barrel rate; 84.4 mph average exit velocity; 26.6% air-ball rate; 53.0% pull-air rate; 7.5% HR-launch rate.,0.0578,0.053,4.15,20,5,16.5,1.21,121.5,Near normal interval,694297.0,Brandon Pfaadt,R,LHB vs RHP,27,17,124.0,3.77,1.17,14,1.02,6.1,2.1,685.0,4.7,23.6,13.4,41.9,26.3,83.0,95.0,112.3,0.478,14.0,63.0,99.8,0.72,10.0,4-Seam Fastball,L,LHB vs RHP,49.9,435,0.292,0.322,0.572,0.894,27,19,75,0.0621,8.1,0.65,281,0.0427,4.7,0.496,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,53.7,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,476,4-Seam Fastball,31.51260504201681,150.0,Changeup,15.966386554621849,76.0,Sweeper,15.966386554621849,76.0,Curveball,13.025210084033613,62.0,Sinker,12.605042016806722,60.0,Cutter,10.92436974789916,52.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.026,0.972,60.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.9,31.2,63.0,62.8,50.0,45.0,51.9,5.95,1.028,0.987,1.025,1.03,0.992,1.022,1.0,20.21,12.86,83.9,37.5,D+,Lineup unconfirmed,,,,,,
