Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
102,2026-09-20,823975,2026-09-20T20:07:00Z,Scheduled,Angel Stadium,Minnesota Twins @ Los Angeles Angels,Away,668904,Royce Lewis,Minnesota Twins,Los Angeles Angels,1B,R,No,,119,484,438,100,24,1,14,49,54,38,3,120,0.228,0.291,0.384,0.675,11,43,41,6,0,0.146,0.0,25,100,94,18,1,0.191,0.01,600,137,6.6,25.3,50.9,27.6,21.5,16.5,27.5,56.8,28.2,5.5,3.0,5.5,26.0,83.5,22.9,0.507,72.8,95.4,112.6,48.7,11.7,11.7,70.9,40.2,Below Average,2.5,Pull Power,A-,Elevated power plane,40.2,Below Average,0.973,Good,5.8,51.4,94.5,0.434,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,35.48,21.48,Strong positive regression,Below Average Pull Power profile. 6.6% barrel rate; 83.5 mph average exit velocity; 27.5% air-ball rate; 56.8% pull-air rate; 5.5% HR-launch rate.,0.0289,0.0295,4.05,57,15,31.3,1.82,182.2,Above normal drought,696270.0,Ryan Johnson,R,RHB vs RHP,20,17,90.1,4.88,1.34,18,1.79,6.97,3.89,513.0,6.0,24.0,19.3,39.5,30.2,82.2,94.6,113.6,0.567,18.0,38.5,100.0,0.557,5.9,Cutter,R,RHB vs RHP,38.7,347,0.221,0.285,0.372,0.657,10,28,91,0.0288,6.1,0.531,155,0.0452,5.6,0.573,2,2,1,1/2,0.5,0.5,2.0,2.5,1,0,0,41.9,Slight Pitcher Advantage,Below average,55.0,5,Pitch-level Statcast · last 5 MLB games,458,Cutter,48.47161572052402,222.0,Sweeper,29.912663755458514,137.0,Split-Finger,15.065502183406114,69.0,Sinker,6.550218340611353,30.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.977,0.985,53.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,38.7,37.5,38.5,51.0,50.0,45.0,45.8,4.82,0.758,1.11,0.985,1.0,0.973,0.973,1.035,11.43,6.82,85.0,28.1,F,Lineup unconfirmed,,,,,,,,,
103,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,669743,Alex Call,Los Angeles Dodgers,San Francisco Giants,LF,R,No,,86,192,160,37,8,0,1,24,19,23,7,35,0.231,0.349,0.3,0.649,9,18,14,0,0,0.0,0.0,17,37,29,4,0,0.138,0.0,264,44,1.8,10.3,40.0,33.2,26.3,12.2,22.8,46.4,35.2,2.3,0.7,2.3,16.2,79.0,23.6,0.317,63.4,89.9,109.1,1.9,4.2,0.4,43.3,18.1,Weak,1.5,Pull Power,A-,Elevated power plane,18.1,Weak,0.911,Good,2.3,50.0,90.5,0.294,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.06,5.06,Strong positive regression,Weak Pull Power profile. 1.8% barrel rate; 79.0 mph average exit velocity; 22.8% air-ball rate; 46.4% pull-air rate; 2.3% HR-launch rate.,0.0052,0.0155,3.87,60,38,160.0,0.38,37.5,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,42.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,33.7,50.0,45.0,45.8,4.82,0.758,1.0,1.0,0.94,0.911,0.856,1.0,5.87,4.38,58.7,15.2,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
104,2026-09-20,824300,2026-09-20T19:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,641487,J.P. Crawford,Seattle Mariners,Colorado Rockies,SS,L,No,,110,463,388,86,12,0,13,49,38,62,8,92,0.222,0.338,0.353,0.691,11,52,46,9,3,0.196,0.0577,23,99,81,21,3,0.259,0.0303,583,120,4.1,22.3,45.2,30.4,23.4,13.2,23.5,41.8,29.4,6.4,3.5,6.4,57.7,81.9,17.0,0.473,68.5,93.5,107.9,15.6,8.8,4.9,41.8,25.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,25.9,Weak,0.933,Good,5.0,45.2,93.9,0.464,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.44,10.44,Strong positive regression,Weak Contact-First Profile profile. 4.1% barrel rate; 81.9 mph average exit velocity; 23.5% air-ball rate; 41.8% pull-air rate; 6.4% HR-launch rate.,0.0281,0.0289,4.05,4,1,29.8,0.13,13.4,Very recent HR,608372.0,Tomoyuki Sugano,R,LHB vs RHP,27,27,142.2,5.49,1.36,31,1.96,5.43,2.14,837.0,7.5,29.5,18.0,43.6,30.8,85.0,97.5,116.7,0.645,31.0,27.1,99.8,0.506,2.8,Split-Finger,L,LHB vs RHP,45.4,308,0.219,0.325,0.385,0.71,11,39,65,0.0357,3.7,0.509,340,0.0618,7.8,0.674,5,5,2,2/5,0.4,0.4,0.4,0.8,0,0,0,39.3,Slight Pitcher Advantage,Below average,46.9,5,Pitch-level Statcast · last 5 MLB games,460,4-Seam Fastball,23.695652173913043,109.0,Split-Finger,20.0,92.0,Sinker,16.52173913043478,76.0,Curveball,11.521739130434783,53.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.954,1.0,42.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,45.4,51.9,27.1,42.0,82.4,45.0,45.8,4.82,1.228,1.138,1.025,1.0,0.933,0.933,0.98,11.19,9.92,84.9,28.4,F,Lineup unconfirmed,Sweeper,10.652173913043478,49.0,Cutter,8.91304347826087,41.0,Slider,8.695652173913043,40.0
105,2026-09-20,824139,2026-09-20T18:10:00Z,Scheduled,Daikin Park,Atlanta Braves @ Houston Astros,Home,701358,Cam Smith,Houston Astros,Atlanta Braves,RF,R,No,,150,538,485,102,16,6,20,62,54,39,7,137,0.21,0.276,0.392,0.668,10,37,34,6,3,0.176,0.0811,24,78,73,12,3,0.164,0.0385,710,110,7.5,28.4,38.7,32.0,28.7,11.8,22.5,47.6,27.0,7.0,3.8,7.0,37.2,82.8,19.0,0.573,76.3,96.4,116.1,73.3,13.3,17.5,45.0,44.5,Below Average,3.0,Pull Power,A,Excellent HR swing plane,44.5,Below Average,0.985,Good,8.2,56.5,95.6,0.537,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.08,25.08,Strong positive regression,Below Average Pull Power profile. 7.5% barrel rate; 82.8 mph average exit velocity; 22.5% air-ball rate; 47.6% pull-air rate; 7.0% HR-launch rate.,0.0372,0.0362,3.93,24,7,24.2,0.99,99.0,Near normal interval,527048.0,Martín Pérez,L,RHB vs LHP,29,25,137.2,3.07,1.26,13,0.85,6.54,3.92,678.0,3.7,26.0,13.1,47.7,29.8,82.1,95.8,116.9,0.488,13.0,37.3,99.9,0.534,6.5,Sinker,R,RHB vs LHP,35.5,140,0.2,0.271,0.424,0.695,7,11,33,0.05,7.8,0.547,409,0.0171,3.6,0.445,0,0,0,0/0,,,,,0,0,0,39.0,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,444,Sinker,37.16216216216216,165.0,Changeup,33.55855855855856,149.0,Cutter,20.27027027027027,90.0,Curveball,6.081081081081081,27.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.975,0.962,54.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,35.5,33.7,37.3,59.0,50.0,45.0,45.6,4.8,1.275,0.96,1.025,1.0,0.985,0.985,1.0,13.5,9.61,83.2,28.4,F,Lineup unconfirmed,4-Seam Fastball,2.9279279279279278,13.0,,,,,,
106,2026-09-20,824300,2026-09-20T19:10:00Z,Scheduled,Coors Field,Seattle Mariners @ Colorado Rockies,Away,801126,Brock Rodden,Seattle Mariners,Colorado Rockies,SS,S,No,,28,69,58,12,3,1,0,8,4,10,0,23,0.207,0.319,0.293,0.612,9,11,9,1,0,0.111,0.0,21,41,34,6,0,0.176,0.0,69,43,2.7,18.9,56.2,24.4,19.3,22.4,34.0,52.7,35.9,5.4,4.5,5.4,0.0,82.7,17.9,0.381,65.8,93.0,106.3,1.5,8.1,0.0,32.2,24.6,Weak,2.0,Pull Power,A,Excellent HR swing plane,24.6,Weak,0.929,Good,2.3,50.0,92.2,0.363,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,2.34,2.34,Positive regression,Weak Pull Power profile. 2.7% barrel rate; 82.7 mph average exit velocity; 34.0% air-ball rate; 52.7% pull-air rate; 5.4% HR-launch rate.,0.0,0.0203,3.93,58,28,,,,No season HR,608372.0,Tomoyuki Sugano,R,Switch vs RHP,27,27,142.2,5.49,1.36,31,1.96,5.43,2.14,837.0,7.5,29.5,18.0,43.6,30.8,85.0,97.5,116.7,0.645,31.0,23.3,90.2,0.424,5.0,Split-Finger,L,LHB vs RHP,43.9,51,0.19,0.314,0.31,0.623,0,8,18,0.0,4.0,0.392,340,0.0618,7.8,0.674,0,0,0,0/0,,,,,0,0,0,37.9,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,460,4-Seam Fastball,23.695652173913043,109.0,Split-Finger,20.0,92.0,Sinker,16.52173913043478,76.0,Curveball,11.521739130434783,53.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,0.947,1.0,45.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,43.9,51.9,23.3,37.2,82.4,45.0,45.6,4.8,0.901,1.138,1.035,0.94,0.929,0.873,1.0,7.75,6.24,60.2,18.4,F,Small season sample; Lineup unconfirmed,Sweeper,10.652173913043478,49.0,Cutter,8.91304347826087,41.0,Slider,8.695652173913043,40.0
107,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Away,806367,Turner Hill,San Francisco Giants,Los Angeles Dodgers,LF,L,No,,29,110,92,22,6,0,1,12,15,13,2,19,0.239,0.336,0.337,0.673,11,45,40,6,1,0.15,0.0222,24,96,80,19,1,0.238,0.0104,130,114,3.7,20.6,49.6,31.1,19.4,11.5,25.9,38.1,28.0,6.1,4.8,6.1,21.8,81.7,12.5,0.45,63.8,93.5,109.2,0.7,9.1,0.7,53.7,23.5,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.5,Weak,0.926,Good,3.5,37.9,93.5,0.444,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.78,3.78,Positive regression,Weak Contact-First Profile profile. 3.7% barrel rate; 81.7 mph average exit velocity; 25.9% air-ball rate; 38.1% pull-air rate; 6.1% HR-launch rate.,0.0091,0.021,4.05,12,3,92.0,0.13,13.0,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,42.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,31.2,50.0,45.0,45.5,4.78,0.921,1.0,1.0,0.965,0.926,0.893,0.98,8.25,5.64,57.5,17.4,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
108,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,518692,Freddie Freeman,Los Angeles Dodgers,San Francisco Giants,1B,L,No,,147,633,555,161,32,1,16,74,67,66,5,109,0.29,0.367,0.438,0.805,9,41,37,5,0,0.135,0.0,22,96,82,19,1,0.232,0.0104,944,127,3.8,22.3,45.9,22.3,31.5,12.3,25.6,35.0,34.1,5.6,2.5,5.6,35.9,82.7,17.0,0.534,68.5,94.3,109.6,6.5,12.7,2.1,41.6,23.2,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,23.2,Weak,0.925,Good,2.4,34.4,93.5,0.45,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,34.58,18.58,Strong positive regression,Weak Contact-First Profile profile. 3.8% barrel rate; 82.7 mph average exit velocity; 25.6% air-ball rate; 35.0% pull-air rate; 5.6% HR-launch rate.,0.0253,0.0263,4.09,48,12,34.7,1.38,138.4,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,43.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,25.2,50.0,45.0,45.4,4.76,0.758,1.0,1.0,1.0,0.925,0.925,1.035,10.35,6.04,74.7,25.3,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
109,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Away,673548,Seiya Suzuki,Chicago Cubs,Cincinnati Reds,RF,R,No,,137,606,520,139,30,1,24,92,84,78,5,148,0.267,0.366,0.467,0.833,11,47,40,9,0,0.225,0.0,26,118,97,26,2,0.268,0.0169,737,138,6.2,25.5,42.6,26.5,30.8,17.0,28.7,39.2,32.5,7.7,3.7,7.7,41.9,83.1,21.3,0.563,71.4,95.0,111.4,35.3,12.2,10.5,47.0,35.5,Below Average,2.5,Contact-First Profile,A-,Elevated power plane,35.5,Below Average,0.959,Good,5.8,31.7,95.6,0.517,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.17,16.17,Strong positive regression,Below Average Contact-First Profile profile. 6.2% barrel rate; 83.1 mph average exit velocity; 28.7% air-ball rate; 39.2% pull-air rate; 7.7% HR-launch rate.,0.0396,0.0383,4.15,59,17,21.7,2.72,272.3,Very long drought,695076.0,Rhett Lowder,R,RHB vs RHP,27,24,124.1,5.79,1.52,18,1.3,7.09,3.69,698.0,6.0,25.6,16.0,41.4,32.2,84.1,95.7,116.0,0.577,18.0,45.4,99.7,0.609,6.7,Sinker,R,RHB vs RHP,37.1,443,0.253,0.343,0.441,0.784,16,50,118,0.0361,7.1,0.574,213,0.0282,4.9,0.506,2,1,1,1/1,1.0,1.0,1.0,2.0,0,1,0,43.1,Neutral Matchup,Average,52.5,5,Pitch-level Statcast · last 5 MLB games,455,Sinker,30.76923076923077,140.0,Slider,23.956043956043956,109.0,4-Seam Fastball,21.0989010989011,96.0,Changeup,19.78021978021978,90.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.991,0.985,45.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,37.1,40.3,45.4,34.5,71.6,45.0,45.3,4.76,0.758,1.032,0.985,1.0,0.959,0.959,1.06,14.98,8.44,85.0,36.2,D+,Lineup unconfirmed,Curveball,4.395604395604396,20.0,,,,,,
110,2026-09-20,824381,2026-09-20T17:40:00Z,Scheduled,Progressive Field,Athletics @ Cleveland Guardians,Home,666176,Jo Adell,Cleveland Guardians,Athletics,RF,R,No,,152,629,577,139,25,1,22,66,92,29,18,154,0.241,0.296,0.402,0.698,11,48,45,13,2,0.289,0.0417,26,112,101,26,3,0.257,0.0268,860,147,5.0,26.6,47.2,24.0,28.3,12.0,23.1,45.7,28.7,5.4,3.0,5.4,49.0,83.2,16.3,0.591,75.4,96.9,116.8,66.4,10.3,14.7,46.8,40.7,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.7,Below Average,0.974,Good,3.4,51.7,96.9,0.559,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,40.21,18.21,Strong positive regression,Below Average Pull Power profile. 5.0% barrel rate; 83.2 mph average exit velocity; 23.1% air-ball rate; 45.7% pull-air rate; 5.4% HR-launch rate.,0.035,0.0345,3.99,12,3,26.2,0.46,45.8,Recently homered,678022.0,Jack Perkins,R,RHB vs RHP,35,15,110.0,6.14,1.48,20,1.64,10.39,3.93,618.0,5.0,22.3,16.8,38.5,30.3,81.7,94.1,112.7,0.555,20.0,48.4,97.7,0.635,7.0,4-Seam Fastball,R,RHB vs RHP,33.5,455,0.21,0.266,0.326,0.592,9,20,114,0.0198,5.2,0.531,229,0.0393,5.3,0.557,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,0,41.0,Slight Pitcher Advantage,Below average,45.0,5,Pitch-level Statcast · last 5 MLB games,425,Sweeper,26.352941176470587,112.0,Cutter,23.294117647058822,99.0,4-Seam Fastball,19.764705882352942,84.0,Changeup,17.176470588235293,73.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.997,0.975,51.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,33.5,31.8,48.4,50.6,50.0,45.0,45.3,4.76,1.005,1.086,0.985,1.0,0.974,0.974,1.0,13.07,8.61,85.0,26.4,F,Lineup unconfirmed,Sinker,9.647058823529411,41.0,Slider,3.764705882352941,16.0,,,
111,2026-09-20,824462,2026-09-20T17:40:00Z,Scheduled,Great American Ball Park,Chicago Cubs @ Cincinnati Reds,Away,621438,Tyrone Taylor,Chicago Cubs,Cincinnati Reds,LF,R,No,,95,234,212,58,15,0,11,34,37,14,2,40,0.274,0.322,0.5,0.822,7,17,15,2,0,0.133,0.0,16,49,45,17,1,0.378,0.0204,312,61,5.9,22.3,50.2,24.6,25.2,19.2,33.0,54.4,33.6,6.5,5.7,6.5,47.4,81.7,20.0,0.487,69.4,93.7,111.7,14.8,12.1,4.9,53.7,35.5,Below Average,2.5,Pull Power,A,Excellent HR swing plane,35.5,Below Average,0.959,Good,4.9,47.8,93.1,0.434,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,16.67,5.67,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 81.7 mph average exit velocity; 33.0% air-ball rate; 54.4% pull-air rate; 6.5% HR-launch rate.,0.047,0.0419,4.15,23,10,19.3,1.19,119.3,Near normal interval,695076.0,Rhett Lowder,R,RHB vs RHP,27,24,124.1,5.79,1.52,18,1.3,7.09,3.69,698.0,6.0,25.6,16.0,41.4,32.2,84.1,95.7,116.0,0.577,18.0,31.2,99.7,0.495,5.4,Sinker,R,RHB vs RHP,34.2,123,0.239,0.303,0.431,0.734,5,9,19,0.0407,6.3,0.475,213,0.0282,4.9,0.506,0,0,0,0/0,,,,,0,0,0,36.3,Slight Pitcher Advantage,Below average,50.0,5,Pitch-level Statcast · last 5 MLB games,455,Sinker,30.76923076923077,140.0,Slider,23.956043956043956,109.0,4-Seam Fastball,21.0989010989011,96.0,Changeup,19.78021978021978,90.0,Unknown,,Unknown,,No,112.0,1.12,1.0,71.6,0.962,0.985,50.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.2,40.3,31.2,42.8,71.6,45.0,45.3,4.75,0.765,1.032,0.985,1.0,0.959,0.959,1.0,16.28,8.5,72.6,28.4,F,Lineup unconfirmed,Curveball,4.395604395604396,20.0,,,,,,
112,2026-09-20,823896,2026-09-20T20:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,San Francisco Giants @ Los Angeles Dodgers,Home,669242,Tommy Edman,Los Angeles Dodgers,San Francisco Giants,2B,S,No,,78,307,270,66,11,2,6,40,37,20,14,63,0.244,0.329,0.367,0.696,12,47,39,2,0,0.051,0.0,26,112,95,18,2,0.189,0.0179,374,118,2.7,20.9,50.5,24.5,24.1,16.1,26.8,40.3,27.0,4.9,2.8,4.9,67.5,82.2,12.3,0.42,69.6,93.3,109.4,14.0,11.1,3.0,56.1,22.9,Weak,2.0,Contact-First Profile,A,Excellent HR swing plane,22.9,Weak,0.924,Good,1.7,39.4,92.5,0.371,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.28,5.28,Strong positive regression,Weak Contact-First Profile profile. 2.7% barrel rate; 82.2 mph average exit velocity; 26.8% air-ball rate; 40.3% pull-air rate; 4.9% HR-launch rate.,0.0195,0.023,3.99,43,13,45.0,0.96,95.6,Near normal interval,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,S,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,42.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,27.2,50.0,45.0,45.1,4.73,0.816,1.0,1.0,1.0,0.924,0.924,1.0,8.88,5.64,71.9,20.7,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
113,2026-09-20,822922,2026-09-20T17:40:00Z,Scheduled,Tropicana Field,Boston Red Sox @ Tampa Bay Rays,Away,681987,Nate Eaton,Boston Red Sox,Tampa Bay Rays,LF,R,No,,21,52,43,6,2,0,1,4,6,7,2,14,0.14,0.288,0.256,0.544,7,13,11,2,0,0.182,0.0,7,13,11,2,0,0.182,0.0,68,21,6.8,25.8,44.7,25.8,29.5,12.6,25.9,56.5,36.4,10.3,3.3,10.3,18.4,82.0,18.2,0.395,70.5,93.8,107.7,15.6,12.4,4.3,49.0,34.6,Weak,2.5,Pull Power,A,Excellent HR swing plane,34.6,Weak,0.957,Good,9.5,50.0,91.3,0.279,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,4.34,3.34,Positive regression,Weak Pull Power profile. 6.8% barrel rate; 82.0 mph average exit velocity; 25.9% air-ball rate; 56.5% pull-air rate; 10.3% HR-launch rate.,0.0192,0.0281,3.87,35,16,43.0,0.81,81.4,Near normal interval,643377.0,Griffin Jax,R,RHB vs RHP,32,21,104.1,3.8,1.2,15,1.29,9.49,2.85,499.0,6.4,25.9,14.0,46.8,29.7,81.9,95.2,111.1,0.584,15.0,27.1,99.5,0.382,8.9,Sweeper,R,RHB vs RHP,44.7,22,0.2,0.273,0.4,0.673,1,2,4,0.0455,7.1,0.481,170,0.0294,7.2,0.537,3,3,0,0/3,0.0,0.0,0.0,0.0,0,0,1,38.1,Slight Pitcher Advantage,Below average,42.5,5,Pitch-level Statcast · last 5 MLB games,371,Sinker,28.30188679245283,105.0,Sweeper,24.258760107816713,90.0,Changeup,22.10242587601078,82.0,4-Seam Fastball,16.9811320754717,63.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.954,0.989,50.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.7,45.0,27.1,51.4,50.0,45.0,45.0,4.72,0.879,1.03,0.985,0.94,0.957,0.899,1.0,10.46,6.2,56.8,18.2,F,Small season sample; Lineup unconfirmed,Curveball,8.355795148247978,31.0,,,,,,
