Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-08-21,823510,2026-08-21T23:05:00Z,Scheduled,Yankee Stadium,Toronto Blue Jays @ New York Yankees,Home,663757,Trent Grisham,New York Yankees,Toronto Blue Jays,CF,L,No,,107,429,374,84,19,2,17,61,54,51,0,75,0.225,0.315,0.422,0.737,11,47,44,15,5,0.341,0.1064,25,100,93,21,6,0.226,0.06,520,127,5.9,31.0,57.7,23.0,18.6,16.6,30.5,57.0,29.2,8.8,6.3,8.8,67.5,85.0,23.9,0.542,69.4,97.1,110.5,8.0,15.0,3.5,61.4,38.9,Below Average,2.5,Pull Power,A-,Elevated power plane,38.9,Below Average,0.969,Good,4.7,67.5,96.4,0.526,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.34,14.34,Strong positive regression,Below Average Pull Power profile. 5.9% barrel rate; 85.0 mph average exit velocity; 30.5% air-ball rate; 57.0% pull-air rate; 8.8% HR-launch rate.,0.0396,0.038,3.99,8,2,22.0,0.36,36.4,Recently homered,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,55.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,52.8,64.4,45.0,53.4,6.33,1.35,1.0,1.0,1.0,0.969,0.969,1.0,14.31,12.37,75.0,31.6,D,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
12,2026-08-21,824559,2026-08-21T23:40:00Z,Scheduled,Rate Field,New York Mets @ Chicago White Sox,Home,678246,Miguel Vargas,Chicago White Sox,New York Mets,3B,R,No,,125,551,466,112,29,1,28,86,72,72,7,98,0.24,0.347,0.487,0.834,11,51,43,13,4,0.302,0.0784,25,116,98,22,7,0.224,0.0603,714,142,7.6,28.7,52.9,22.4,24.6,19.0,30.9,56.2,32.5,9.7,7.8,9.7,57.0,84.7,22.5,0.65,72.2,96.7,111.9,39.4,14.9,12.6,61.7,49.0,Average,3.0,Pull Power,A-,Elevated power plane,49.0,Average,0.997,Good,7.0,58.1,97.0,0.637,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,50.72,22.72,Strong positive regression,Average Pull Power profile. 7.6% barrel rate; 84.7 mph average exit velocity; 30.9% air-ball rate; 56.2% pull-air rate; 9.7% HR-launch rate.,0.0508,0.0475,4.09,14,4,16.6,0.84,84.1,Near normal interval,640455.0,Sean Manaea,L,RHB vs LHP,26,12,111.0,4.22,1.32,16,1.3,9.16,3.0,671.0,4.8,22.4,14.2,50.6,31.3,80.7,93.6,114.6,0.571,16.0,59.2,100.0,0.729,7.6,4-Seam Fastball,R,RHB vs LHP,55.4,169,0.264,0.381,0.557,0.938,11,27,28,0.0651,8.4,0.74,328,0.0366,5.0,0.579,11,10,1,1/10,0.1,0.091,0.1,0.191,0,0,3,50.1,Neutral Matchup,Average,22.5,5,Pitch-level Statcast · last 5 MLB games,457,4-Seam Fastball,53.82932166301969,246.0,Sweeper,26.695842450765863,122.0,Sinker,15.317286652078774,70.0,Changeup,2.4070021881838075,11.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.018,0.973,61.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.4,38.5,59.2,59.1,50.0,45.0,53.3,6.29,1.193,1.032,1.025,1.0,0.997,0.997,1.0,18.03,13.39,85.0,36.5,D+,Lineup unconfirmed,Cutter,1.75054704595186,8.0,,,,,,
13,2026-08-21,823830,2026-08-21T23:10:00Z,Scheduled,loanDepot park,Washington Nationals @ Miami Marlins,Away,665953,Andrés Chaparro,Washington Nationals,Miami Marlins,1B,R,No,,57,140,120,29,10,0,8,26,32,16,4,33,0.242,0.35,0.525,0.875,10,29,26,9,2,0.346,0.069,22,61,54,15,4,0.278,0.0656,159,66,9.8,36.3,51.8,32.2,16.0,17.4,25.8,54.5,27.8,10.7,7.4,10.7,54.7,85.0,19.7,0.689,71.9,98.7,112.1,44.7,15.9,17.2,50.9,56.1,Average,3.0,Pull Power,A,Excellent HR swing plane,56.1,Average,1.017,Good,10.6,47.1,100.0,0.675,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,13.75,5.75,Strong positive regression,Average Pull Power profile. 9.8% barrel rate; 85.0 mph average exit velocity; 25.8% air-ball rate; 54.5% pull-air rate; 10.7% HR-launch rate.,0.0571,0.0455,4.15,4,1,15.0,0.27,26.7,Very recent HR,687473.0,Ryan Gusto,R,RHB vs RHP,16,11,53.2,4.7,1.32,8,1.34,8.22,2.35,318.0,5.7,27.0,13.8,32.3,31.1,84.8,95.6,113.3,0.537,8.0,63.3,100.0,0.696,11.4,4-Seam Fastball,R,RHB vs RHP,55.0,29,0.393,0.414,0.821,1.235,3,0,7,0.1034,12.5,0.687,99,0.0505,5.8,0.554,0,0,0,0/0,,,,,0,0,0,56.9,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,349,4-Seam Fastball,31.23209169054441,109.0,Sweeper,15.472779369627506,54.0,Cutter,13.46704871060172,47.0,Sinker,12.034383954154729,42.0,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.027,0.982,63.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,55.0,31.3,63.3,68.4,39.2,45.0,53.0,6.22,1.192,1.029,0.985,1.03,1.017,1.048,0.98,17.59,12.61,66.9,32.9,D,Lineup unconfirmed,Changeup,10.02865329512894,35.0,Slider,9.455587392550143,33.0,Curveball,8.30945558739255,29.0
14,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Away,668904,Royce Lewis,Minnesota Twins,San Diego Padres,1B,R,No,,93,381,341,82,20,1,13,45,45,34,3,98,0.24,0.312,0.419,0.731,11,47,44,12,0,0.273,0.0,25,104,95,29,3,0.305,0.0288,453,131,6.6,30.5,51.0,28.6,20.3,14.5,29.5,61.1,30.8,7.1,4.8,7.1,40.6,84.8,20.5,0.618,73.0,97.2,111.6,53.0,13.2,14.7,67.9,46.6,Below Average,3.0,Pull Power,A-,Elevated power plane,46.6,Below Average,0.99,Good,5.3,60.5,98.8,0.678,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,28.81,15.81,Strong positive regression,Below Average Pull Power profile. 6.6% barrel rate; 84.8 mph average exit velocity; 29.5% air-ball rate; 61.1% pull-air rate; 7.1% HR-launch rate.,0.0341,0.0336,4.05,49,12,26.2,1.87,186.8,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,58.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,59.0,39.2,45.0,52.8,6.17,0.831,1.0,1.0,1.0,0.99,0.99,1.035,12.93,8.11,75.0,29.8,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
15,2026-08-21,824152,2026-08-22T00:10:00Z,Scheduled,Daikin Park,Athletics @ Houston Astros,Home,670541,Yordan Alvarez,Houston Astros,Athletics,DH,L,No,,126,553,455,145,26,0,36,84,88,87,7,95,0.319,0.432,0.613,1.045,11,44,37,8,1,0.216,0.0227,24,107,83,23,2,0.277,0.0187,678,112,8.2,32.8,49.8,16.8,33.1,19.2,35.2,45.1,33.4,8.4,5.3,8.4,47.1,86.3,23.8,0.763,74.8,98.9,118.5,57.1,17.1,17.8,40.3,53.3,Average,3.0,Pull Power,A-,Elevated power plane,53.3,Average,1.009,Good,5.4,45.0,99.0,0.597,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,49.65,13.65,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 86.3 mph average exit velocity; 35.2% air-ball rate; 45.1% pull-air rate; 8.4% HR-launch rate.,0.0651,0.0592,4.25,16,5,12.6,1.27,126.6,Near normal interval,669372.0,J.T. Ginn,R,LHB vs RHP,25,22,127.1,3.53,1.22,14,0.99,8.06,3.75,617.0,3.6,23.5,13.9,41.3,25.3,81.6,94.7,112.1,0.479,14.0,68.7,99.8,0.798,9.0,Sinker,L,LHB vs RHP,54.7,405,0.339,0.464,0.657,1.122,27,73,71,0.0667,10.1,0.88,321,0.028,3.9,0.505,1,1,0,0/1,0.0,0.0,0.0,0.0,0,0,1,58.2,Slight Hitter Advantage,Above average,47.5,5,Pitch-level Statcast · last 5 MLB games,448,Sinker,37.94642857142857,170.0,Changeup,24.553571428571427,110.0,Slider,15.625,70.0,4-Seam Fastball,11.830357142857142,53.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.037,0.961,64.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,54.7,27.9,68.7,53.0,50.0,45.0,52.8,6.15,0.765,0.982,1.025,1.08,1.009,1.09,1.0,22.84,12.13,85.0,39.6,D+,Lineup unconfirmed,Cutter,10.044642857142858,45.0,,,,,,
16,2026-08-21,823101,2026-08-22T02:10:00Z,Scheduled,T-Mobile Park,Chicago Cubs @ Seattle Mariners,Home,663728,Cal Raleigh,Seattle Mariners,Chicago Cubs,C,S,No,,94,392,334,52,8,0,13,27,44,52,3,125,0.156,0.273,0.296,0.569,11,40,30,3,1,0.1,0.025,23,87,71,9,3,0.127,0.0345,543,102,9.6,27.3,56.1,20.9,23.0,17.5,24.6,54.5,30.7,7.6,3.4,7.6,27.1,85.8,29.2,0.574,72.8,97.5,119.7,46.7,12.2,12.3,45.4,47.8,Below Average,3.0,Pull Power,C+,High fly-ball plane,47.8,Below Average,0.994,Good,11.8,55.6,99.9,0.591,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.04,32.04,Strong positive regression,Below Average Pull Power profile. 9.6% barrel rate; 85.8 mph average exit velocity; 24.6% air-ball rate; 54.5% pull-air rate; 7.6% HR-launch rate.,0.0332,0.0329,3.81,4,3,25.7,0.16,15.6,Very recent HR,571510.0,Matthew Boyd,L,Switch vs LHP,15,15,85.0,4.02,1.24,13,1.38,7.2,2.75,483.0,6.2,22.8,13.0,46.8,30.8,81.6,94.1,112.5,0.567,13.0,41.5,100.0,0.538,8.4,4-Seam Fastball,R,RHB vs LHP,44.3,133,0.14,0.248,0.272,0.52,5,16,48,0.0376,7.4,0.537,263,0.0456,6.9,0.587,2,1,1,1/1,1.0,1.0,4.0,5.0,1,1,0,45.5,Neutral Matchup,Average,55.0,5,Pitch-level Statcast · last 5 MLB games,473,4-Seam Fastball,45.03171247357294,213.0,Changeup,24.312896405919663,115.0,Curveball,17.12473572938689,81.0,Slider,13.10782241014799,62.0,Unknown,,Unknown,,No,92.0,0.92,1.0,35.6,0.983,0.987,63.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,44.3,42.4,41.5,75.4,35.6,45.0,52.5,6.09,0.956,1.045,1.035,0.94,0.994,0.934,0.98,11.96,7.93,84.0,24.5,F,Lineup unconfirmed,Sinker,0.42283298097251587,2.0,,,,,,
17,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Home,687952,Christian Encarnacion-Strand,Baltimore Orioles,Tampa Bay Rays,3B,R,No,,27,97,89,22,4,0,6,8,22,5,1,25,0.247,0.292,0.494,0.786,12,42,40,10,3,0.25,0.0714,23,80,73,16,4,0.219,0.05,140,110,9.5,23.4,45.6,25.8,28.6,13.9,26.3,51.2,32.8,8.8,4.8,8.8,42.7,83.8,19.9,0.778,71.7,95.5,111.0,32.6,12.7,7.1,50.6,45.9,Below Average,3.0,Pull Power,A,Excellent HR swing plane,45.9,Below Average,0.989,Good,10.0,53.3,95.8,0.783,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,11.16,5.16,Strong positive regression,Below Average Pull Power profile. 9.5% barrel rate; 83.8 mph average exit velocity; 26.3% air-ball rate; 51.2% pull-air rate; 8.8% HR-launch rate.,0.0619,0.0453,3.99,8,3,14.8,0.54,53.9,Recently homered,642547.0,Freddy Peralta,R,RHB vs RHP,25,25,128.0,5.27,1.48,20,1.41,8.65,3.73,760.0,3.4,23.0,14.1,46.1,30.1,82.1,93.6,114.7,0.504,20.0,76.6,98.3,0.888,10.3,4-Seam Fastball,R,RHB vs RHP,34.7,57,0.222,0.246,0.389,0.635,2,1,12,0.0351,5.5,0.573,207,0.0242,2.9,0.479,2,2,0,0/2,0.0,0.0,0.0,0.0,0,0,1,51.4,Neutral Matchup,Average,45.0,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,55.28089887640449,246.0,Changeup,23.370786516853933,104.0,Curveball,9.662921348314606,43.0,Sweeper,9.438202247191011,42.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.053,0.959,56.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.7,30.7,76.6,63.4,48.2,45.0,52.4,6.07,1.145,1.05,0.985,1.0,0.989,0.989,1.0,16.9,12.14,65.3,30.6,D,Lineup unconfirmed,Slow Curve,1.348314606741573,6.0,Slider,0.898876404494382,4.0,,,
18,2026-08-21,823510,2026-08-21T23:05:00Z,Scheduled,Yankee Stadium,Toronto Blue Jays @ New York Yankees,Home,665862,Jazz Chisholm Jr.,New York Yankees,Toronto Blue Jays,2B,L,No,,118,463,412,89,14,3,17,58,49,47,1,143,0.216,0.296,0.388,0.684,10,36,31,7,0,0.226,0.0,21,80,70,12,1,0.171,0.0125,533,90,6.5,27.6,58.3,22.8,18.5,13.3,22.0,47.4,28.3,6.0,2.9,6.0,38.3,84.6,18.6,0.547,71.3,96.5,111.4,29.0,10.4,8.6,55.6,37.3,Below Average,2.5,Pull Power,A,Excellent HR swing plane,37.3,Below Average,0.964,Good,6.7,41.2,96.3,0.523,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,30.95,13.95,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 84.6 mph average exit velocity; 22.0% air-ball rate; 47.4% pull-air rate; 6.0% HR-launch rate.,0.0367,0.0357,3.99,36,12,24.2,1.49,148.5,Above normal drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.0,1.0,53.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,46.8,64.4,45.0,52.3,6.04,0.758,1.0,1.0,1.0,0.964,0.964,1.035,13.52,8.34,73.4,27.5,F,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
19,2026-08-21,824317,2026-08-22T00:40:00Z,Scheduled,Coors Field,Cleveland Guardians @ Colorado Rockies,Away,666176,Jo Adell,Cleveland Guardians,Colorado Rockies,RF,R,No,,125,512,471,111,20,1,19,52,73,21,16,125,0.236,0.289,0.403,0.692,10,38,34,8,3,0.235,0.0789,23,89,77,16,4,0.208,0.0449,700,100,7.8,30.5,39.7,28.5,31.3,14.4,27.0,39.7,32.3,7.8,4.2,7.8,40.8,83.6,17.8,0.709,74.9,97.8,114.1,63.4,14.0,15.9,45.3,45.5,Below Average,3.0,Contact-First Profile,A,Excellent HR swing plane,45.5,Below Average,0.987,Good,10.0,37.9,99.5,0.875,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,45.47,26.47,Strong positive regression,Below Average Contact-First Profile profile. 7.8% barrel rate; 83.6 mph average exit velocity; 27.1% air-ball rate; 39.7% pull-air rate; 7.8% HR-launch rate.,0.0371,0.0361,3.99,2,1,24.8,0.08,8.1,Very recent HR,685299.0,Tanner Gordon,R,RHB vs RHP,17,5,71.1,5.55,1.44,15,1.89,7.82,1.64,425.0,6.4,28.0,19.5,40.8,34.6,84.4,96.1,113.3,0.617,15.0,52.3,99.3,0.683,6.5,4-Seam Fastball,R,RHB vs RHP,34.2,364,0.202,0.261,0.318,0.579,7,15,92,0.0192,5.8,0.535,140,0.0286,6.8,0.586,0,0,0,0/0,,,,,0,0,0,43.7,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,270,4-Seam Fastball,55.18518518518518,149.0,Changeup,21.11111111111111,57.0,Slider,17.40740740740741,47.0,Curveball,6.296296296296297,17.0,Unknown,,Unknown,,No,118.0,1.18,1.0,82.4,1.005,0.989,51.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,34.2,42.9,52.3,57.6,82.4,45.0,52.1,6.0,1.304,1.126,0.985,1.0,0.987,0.987,0.98,13.66,13.04,84.1,33.3,D,Lineup unconfirmed,,,,,,,,,
20,2026-08-21,824072,2026-08-22T00:10:00Z,Scheduled,Kauffman Stadium,Detroit Tigers @ Kansas City Royals,Home,695506,Jac Caglianone,Kansas City Royals,Detroit Tigers,RF,L,No,,119,461,426,119,22,2,22,58,60,29,5,118,0.279,0.332,0.495,0.827,11,43,40,20,4,0.5,0.093,24,94,89,32,6,0.36,0.0638,592,130,8.2,36.6,53.1,25.1,21.8,12.4,26.8,49.3,29.2,5.7,3.8,5.7,49.6,87.0,11.5,0.696,75.3,100.8,115.8,69.2,15.4,23.1,42.3,54.6,Average,3.0,Pull Power,A,Excellent HR swing plane,54.6,Average,1.013,Good,7.7,52.8,101.8,0.669,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.53,20.53,Strong positive regression,Average Pull Power profile. 8.2% barrel rate; 87.0 mph average exit velocity; 26.8% air-ball rate; 49.3% pull-air rate; 5.7% HR-launch rate.,0.0477,0.0445,4.09,16,5,19.4,0.83,82.6,Near normal interval,675512.0,Troy Melton,R,LHB vs RHP,14,14,84.1,1.49,0.96,8,0.85,7.79,2.67,419.0,4.1,25.8,12.9,38.5,26.7,83.4,95.4,111.9,0.432,8.0,64.0,100.0,0.757,8.6,4-Seam Fastball,L,LHB vs RHP,47.1,320,0.283,0.347,0.503,0.85,15,28,78,0.0469,9.7,0.754,197,0.0355,3.8,0.44,0,0,0,0/0,,,,,0,0,0,53.6,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,458,4-Seam Fastball,31.87772925764192,146.0,Cutter,24.017467248908297,110.0,Slider,13.318777292576419,61.0,Split-Finger,12.882096069868995,59.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.028,0.966,62.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,47.1,25.5,64.0,70.3,50.0,45.0,52.1,5.99,1.318,0.96,1.025,1.0,1.013,1.013,1.0,16.98,13.05,84.5,35.7,D,Lineup unconfirmed,Curveball,10.043668122270743,46.0,Sinker,6.11353711790393,28.0,Changeup,1.7467248908296944,8.0
21,2026-08-21,823262,2026-08-22T01:40:00Z,Scheduled,Petco Park,Minnesota Twins @ San Diego Padres,Away,621439,Byron Buxton,Minnesota Twins,San Diego Padres,CF,R,No,,88,387,351,90,17,1,25,60,46,28,6,94,0.256,0.32,0.524,0.844,6,25,20,3,0,0.15,0.0,11,45,38,4,0,0.105,0.0,479,50,6.9,34.6,49.5,33.8,16.7,14.6,24.6,57.6,28.7,7.5,5.2,7.5,35.3,85.2,20.5,0.588,72.9,97.9,110.4,39.6,16.5,12.7,54.1,46.8,Below Average,3.0,Pull Power,A-,Elevated power plane,46.8,Below Average,0.991,Good,2.0,62.5,98.2,0.422,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,31.51,6.51,Strong positive regression,Below Average Pull Power profile. 6.9% barrel rate; 85.2 mph average exit velocity; 24.6% air-ball rate; 57.6% pull-air rate; 7.5% HR-launch rate.,0.0646,0.0569,4.15,71,20,14.0,5.06,505.7,Very long drought,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,R,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,Unknown,,Unknown,,No,94.0,0.94,1.0,39.2,1.0,1.0,57.3,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,50.4,39.2,45.0,51.9,5.93,0.758,1.0,1.0,1.03,0.991,1.021,1.06,21.58,10.9,70.6,38.2,D+,Probable SP unavailable; Lineup unconfirmed,,,,,,,,,
22,2026-08-21,824800,2026-08-21T23:15:00Z,Scheduled,Oriole Park at Camden Yards,Tampa Bay Rays @ Baltimore Orioles,Home,624413,Pete Alonso,Baltimore Orioles,Tampa Bay Rays,1B,R,No,,128,555,480,129,23,0,29,78,82,63,8,134,0.269,0.36,0.498,0.858,12,53,46,22,6,0.478,0.1132,25,107,96,34,8,0.354,0.0748,708,144,9.5,34.3,37.1,27.4,35.3,16.4,27.7,36.8,33.2,9.6,4.3,9.6,48.4,87.1,20.7,0.816,72.9,99.2,113.0,42.6,15.9,13.0,51.4,50.1,Average,3.0,Contact-First Profile,A-,Elevated power plane,50.1,Average,1.0,Good,11.8,38.1,100.1,0.927,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,58.32,29.32,Strong positive regression,Average Contact-First Profile profile. 9.5% barrel rate; 87.1 mph average exit velocity; 27.7% air-ball rate; 36.8% pull-air rate; 9.6% HR-launch rate.,0.0523,0.0487,4.09,4,1,16.6,0.24,24.2,Very recent HR,642547.0,Freddy Peralta,R,RHB vs RHP,25,25,128.0,5.27,1.48,20,1.41,8.65,3.73,760.0,3.4,23.0,14.1,46.1,30.1,82.1,93.6,114.7,0.504,20.0,74.7,98.3,0.832,10.3,4-Seam Fastball,R,RHB vs RHP,46.3,389,0.276,0.378,0.524,0.902,22,50,91,0.0566,7.6,0.775,207,0.0242,2.9,0.479,3,1,1,1/1,1.0,1.0,2.0,3.0,0,1,0,57.7,Neutral Matchup,Average,53.8,5,Pitch-level Statcast · last 5 MLB games,445,4-Seam Fastball,55.28089887640449,246.0,Changeup,23.370786516853933,104.0,Curveball,9.662921348314606,43.0,Sweeper,9.438202247191011,42.0,Unknown,,Unknown,,No,99.0,0.99,1.0,48.2,1.049,0.959,55.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,46.3,30.7,74.7,62.9,48.2,45.0,51.7,5.89,1.35,1.05,0.985,1.0,1.0,1.0,0.98,18.45,14.26,85.0,37.8,D+,Lineup unconfirmed,Slow Curve,1.348314606741573,6.0,Slider,0.898876404494382,4.0,,,
