Rank,Date,Game PK,Game Time UTC,Game Status,Venue,Matchup,Home/Away,Player ID,Player,Team,Opponent,Position,Bats,Confirmed Lineup,Lineup Spot,G,PA,AB,H,2B,3B,HR,R,RBI,BB,HBP,SO,AVG,OBP,SLG,OPS,L14 G,L14 PA,L14 AB,L14 H,L14 HR,L14 AVG,L14 HR/PA,L30 G,L30 PA,L30 AB,L30 H,L30 HR,L30 AVG,L30 HR/PA,Statcast BBE,L30 Statcast BBE,Barrel %,Hard Hit %,Pull %,Center %,Oppo %,Fly Ball %,Air Ball %,Pull Air %,Sweet Spot %,HR Launch %,Ideal HR Contact %,Ideal Contact %,HR/Barrel %,Avg Exit Velocity,Avg Launch Angle,xSLG on Contact,Avg Bat Speed,EV50,Max Exit Velocity,Fast Swing Rate %,Squared-Up Rate %,Blast Rate %,Ideal Attack Angle %,Power DNA Score,Power DNA Label,Power DNA Stars,Power Archetype,Swing Plane Grade,Swing Plane Label,Power Profile Score,Power Profile Label,Power Profile Multiplier,Power Profile Data Quality,L30 Barrel %,L30 Pull Air %,L30 EV50,L30 xSLG on Contact,Fast Swing Source,Squared-Up Source,Blast Source,Ideal Attack Angle Source,Barrels per PA,Barrels per PA %,Estimated xHR,xHR Minus Actual HR,HR Regression Label,AI Power Outlook,Raw HR/PA,Bayesian HR/PA,Expected PA,AB Since Last HR,Games Since Last HR,AB/HR,Due Ratio,Due Meter Pct,Due Label,Opposing SP ID,Opposing SP,Opposing SP Throws,Platoon,SP G,SP GS,SP IP,SP ERA,SP WHIP,SP HR,SP HR/9,SP K/9,SP BB/9,SP Statcast BBE,SP Barrel % Allowed,SP Hard Hit % Allowed,SP Fly Ball % Allowed,SP Pull Air % Allowed,SP Sweet Spot % Allowed,SP Avg EV Allowed,SP EV50 Allowed,SP Max EV Allowed,SP xSLG on Contact Allowed,SP Statcast HR Allowed,Pitch Type Matchup Score,Pitch Mix Coverage %,Weighted xSLG vs Pitch Mix,Weighted Barrel % vs Pitch Mix,Primary Pitch Matchup,Effective Batter Side,Handedness Matchup,Handedness Matchup Score,Hitter Split PA,Hitter Split AVG,Hitter Split OBP,Hitter Split SLG,Hitter Split OPS,Hitter Split HR,Hitter Split BB,Hitter Split K,Hitter HR/PA vs Hand,Hitter Barrel % vs Hand,Hitter xSLG vs Hand,Pitcher Split PA Allowed,Pitcher HR/PA Allowed vs Side,Pitcher Barrel % Allowed vs Side,Pitcher xSLG Allowed vs Side,Career BvP PA,Career BvP AB,Career BvP H,Career BvP Results,Career BvP AVG,Career BvP OBP,Career BvP SLG,Career BvP OPS,Career BvP HR,Career BvP BB,Career BvP K,Hitter vs Pitcher Matchup Score,Hitter vs Pitcher Matchup Label,Hitter vs Pitcher Matchup Band,Career BvP Component Score,Recent Pitch Mix Games,Recent Pitch Mix Source,Recent Pitch Mix Total,Recent Pitch 1 Name,Recent Pitch 1 Usage %,Recent Pitch 1 Count,Recent Pitch 2 Name,Recent Pitch 2 Usage %,Recent Pitch 2 Count,Recent Pitch 3 Name,Recent Pitch 3 Usage %,Recent Pitch 3 Count,Recent Pitch 4 Name,Recent Pitch 4 Usage %,Recent Pitch 4 Count,Recent Pitch 5 Name,Recent Pitch 5 Usage %,Recent Pitch 5 Count,Recent Pitch 6 Name,Recent Pitch 6 Usage %,Recent Pitch 6 Count,Weather Condition,Temperature F,Wind,Wind MPH,Roof Closed,Park HR Factor,Park Multiplier,Weather Multiplier,Environment Score,Pitch Fit Multiplier,Pitcher Contact Multiplier,Hitter Power Component,Hitter Power Primary Metric,Hitter Power Secondary Metric,Hitter Power Third Metric,Hitter Power Fourth Metric,Handedness Matchup Component,Pitcher Vulnerability Component,Pitch Type Component,Recent Power Component,Environment Component,Lineup Component,HR Target Score,Target Score Probability %,Recent Form Multiplier,Pitcher HR Multiplier,Platoon Multiplier,Legacy OPS/SLG Multiplier,Statcast Power Multiplier,Power Multiplier,Due Multiplier,Baseline HR Probability %,HR Probability %,Model Confidence %,HR Model Score,Grade,Data Quality,Recent Pitch 7 Name,Recent Pitch 7 Usage %,Recent Pitch 7 Count
11,2026-08-12,823994,2026-08-13T02:10:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Away,672284,Jarred Kelenic,Texas Rangers,Los Angeles Angels,RF,L,No,,27,70,62,14,2,0,1,5,5,8,0,25,0.226,0.314,0.306,0.62,1,1,1,1,0,1.0,0.0,1,1,1,1,0,1.0,0.0,69,0,11.6,27.5,25.0,38.9,36.1,20.3,33.3,17.4,31.9,10.1,7.2,10.1,12.5,84.9,13.6,0.8,71.8,97.4,110.8,30.4,14.5,5.6,55.2,39.7,Below Average,2.5,Contact-First Profile,A,Excellent HR swing plane,39.7,Below Average,0.971,Good,,,,,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,6.07,5.07,Strong positive regression,Below Average Contact-First Profile profile. 11.6% barrel rate; 84.9 mph average exit velocity; 33.3% air-ball rate; 17.4% pull-air rate; 10.1% HR-launch rate.,0.0143,0.0255,3.93,26,14,62.0,0.42,41.9,Recently homered,691946.0,George Klassen,R,LHB vs RHP,3,3,8.2,7.27,2.88,1,1.04,9.35,14.54,54.0,9.3,24.1,13.0,41.7,35.2,83.4,95.4,111.3,0.578,1.0,84.9,92.1,0.879,14.4,4-Seam Fastball,L,LHB vs RHP,50.2,62,0.2,0.29,0.291,0.581,1,7,24,0.0161,12.9,0.874,30,0.0,9.4,0.589,0,0,0,0/0,,,,,0,0,0,62.3,Slight Hitter Advantage,Above average,50.0,3,Pitch-level Statcast · last 5 MLB games,228,4-Seam Fastball,40.78947368421053,93.0,Changeup,23.68421052631579,54.0,Slider,20.614035087719298,47.0,Curveball,7.894736842105263,18.0,Sinker,7.017543859649122,16.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.07,1.018,45.5,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.2,52.6,84.9,50.0,50.0,45.0,54.8,6.75,1.0,0.999,1.025,0.94,0.971,0.913,1.0,9.64,8.12,57.1,21.0,F,Small season sample; Lineup unconfirmed; Limited recent games,,,
12,2026-08-12,824883,2026-08-12T23:15:00Z,Scheduled,Truist Park,New York Mets @ Atlanta Braves,Home,621566,Matt Olson,Atlanta Braves,New York Mets,1B,L,No,,120,525,466,124,29,0,35,86,74,53,3,132,0.266,0.343,0.554,0.897,12,50,45,13,7,0.289,0.14,25,109,95,25,10,0.263,0.0917,723,136,9.5,28.6,50.5,24.5,24.8,15.7,24.8,47.1,31.8,9.4,6.1,9.4,56.1,84.9,22.3,0.761,72.6,97.4,111.7,44.3,13.9,13.7,46.0,50.0,Average,3.0,Pull Power,A-,Elevated power plane,50.0,Average,1.0,Good,11.0,43.8,96.4,0.834,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,58.57,23.57,Strong positive regression,Average Pull Power profile. 9.5% barrel rate; 84.9 mph average exit velocity; 24.8% air-ball rate; 47.1% pull-air rate; 9.4% HR-launch rate.,0.0667,0.0602,4.09,0,0,13.3,0.0,0.0,Very recent HR,804267.0,Zac Thornton,L,LHB vs LHP,7,7,39.1,2.52,1.07,3,0.69,6.18,2.75,217.0,6.0,27.6,15.2,42.6,32.3,83.1,96.5,110.6,0.526,3.0,64.7,99.6,0.75,9.3,Cutter,L,LHB vs LHP,49.1,218,0.266,0.326,0.523,0.848,13,16,55,0.0596,7.2,0.648,52,0.0192,6.0,0.51,3,2,0,0/2,0.0,0.333,0.0,0.333,0,1,1,53.3,Neutral Matchup,Average,42.5,5,Pitch-level Statcast · last 5 MLB games,400,Cutter,32.0,128.0,4-Seam Fastball,25.25,101.0,Sweeper,13.5,54.0,Slider,11.25,45.0,Sinker,10.75,43.0,Changeup,5.25,21.0,Unknown,,Unknown,,No,103.0,1.03,1.0,55.4,1.029,0.985,59.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.1,40.2,64.7,59.1,55.4,45.0,54.5,6.64,1.35,0.963,0.985,1.03,1.0,1.03,0.98,22.43,16.84,85.0,42.6,C-,Lineup unconfirmed,Curveball,2.0,8.0
13,2026-08-12,825047,2026-08-12T19:40:00Z,Scheduled,Chase Field,Colorado Rockies @ Arizona Diamondbacks,Away,666160,Mickey Moniak,Colorado Rockies,Arizona Diamondbacks,LF,L,No,,82,306,280,76,14,4,19,40,53,17,3,77,0.271,0.314,0.554,0.868,11,42,36,8,2,0.222,0.0476,20,79,71,18,4,0.254,0.0506,406,99,6.2,26.6,57.9,22.2,19.9,18.0,28.3,56.4,29.1,6.6,4.3,6.6,76.2,83.0,19.9,0.569,73.0,95.4,109.2,46.1,12.6,13.9,51.2,41.9,Below Average,2.5,Pull Power,A,Excellent HR swing plane,41.9,Below Average,0.977,Good,4.0,46.4,94.2,0.523,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,23.27,4.27,Strong positive regression,Below Average Pull Power profile. 6.2% barrel rate; 83.0 mph average exit velocity; 28.3% air-ball rate; 56.4% pull-air rate; 6.6% HR-launch rate.,0.0621,0.0536,4.15,17,6,14.7,1.15,115.4,Near normal interval,518876.0,Merrill Kelly,R,LHB vs RHP,21,21,120.0,4.88,1.47,23,1.73,6.0,3.75,687.0,8.2,29.5,14.8,47.8,31.9,83.7,97.0,114.6,0.661,23.0,53.3,99.6,0.68,7.2,Changeup,L,LHB vs RHP,60.2,246,0.289,0.333,0.604,0.938,17,16,56,0.0691,7.9,0.617,312,0.0481,8.5,0.68,9,9,2,2/9,0.222,0.222,0.444,0.666,0,0,2,53.3,Neutral Matchup,Average,37.9,5,Pitch-level Statcast · last 5 MLB games,443,Changeup,32.50564334085779,144.0,4-Seam Fastball,24.604966139954854,109.0,Cutter,13.318284424379232,59.0,Curveball,12.641083521444695,56.0,Sinker,10.15801354401806,45.0,Slider,6.772009029345372,30.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.007,1.007,57.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,60.2,57.1,53.3,41.8,50.0,45.0,54.5,6.64,0.965,1.101,1.025,1.03,0.977,1.007,1.0,20.44,13.77,80.2,38.4,D+,Lineup unconfirmed,,,
14,2026-08-12,822698,2026-08-12T22:45:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,621438,Tyrone Taylor,Chicago Cubs,Washington Nationals,LF,R,No,,72,174,158,38,8,0,10,23,28,10,2,34,0.241,0.294,0.481,0.775,8,19,17,4,1,0.235,0.0526,17,45,38,12,4,0.316,0.0889,230,52,8.8,25.6,51.2,29.2,19.7,20.1,30.3,61.4,28.8,9.0,5.9,9.0,61.6,81.6,18.8,0.646,69.7,95.3,109.5,15.2,11.7,4.0,50.9,40.8,Below Average,2.5,Pull Power,A,Excellent HR swing plane,40.8,Below Average,0.974,Good,11.5,62.5,96.8,0.809,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,17.2,7.2,Strong positive regression,Below Average Pull Power profile. 8.8% barrel rate; 81.6 mph average exit velocity; 30.3% air-ball rate; 61.4% pull-air rate; 9.0% HR-launch rate.,0.0575,0.0471,4.05,13,6,15.8,0.82,82.3,Near normal interval,800600.0,Jackson Kent,L,RHB vs LHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unavailable,R,RHB vs LHP,50.1,82,0.295,0.304,0.564,0.868,5,1,19,0.061,6.5,0.577,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,57.7,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.1,50.0,50.0,68.8,50.0,45.0,54.3,6.6,1.179,1.0,1.025,1.0,0.974,0.974,1.0,17.74,12.91,58.0,31.0,D,Probable SP unavailable; Lineup unconfirmed,,,
15,2026-08-12,822698,2026-08-12T22:45:00Z,Scheduled,Nationals Park,Chicago Cubs @ Washington Nationals,Away,691718,Pete Crow-Armstrong,Chicago Cubs,Washington Nationals,CF,L,No,,120,532,452,129,23,7,27,85,72,65,11,142,0.285,0.386,0.546,0.932,12,57,47,14,3,0.298,0.0526,24,114,94,25,6,0.266,0.0526,683,146,7.9,29.1,57.8,23.1,19.1,15.9,26.8,61.6,31.5,8.8,5.7,8.8,46.5,83.3,22.7,0.705,72.3,96.6,113.6,42.9,13.3,13.0,47.5,48.4,Average,3.0,Pull Power,A-,Elevated power plane,48.4,Average,0.996,Good,8.2,63.4,95.8,0.736,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.92,21.92,Strong positive regression,Average Pull Power profile. 7.9% barrel rate; 83.3 mph average exit velocity; 26.8% air-ball rate; 61.6% pull-air rate; 8.8% HR-launch rate.,0.0508,0.0473,4.31,0,0,16.7,0.0,0.0,Very recent HR,800600.0,Jackson Kent,L,LHB vs LHP,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unavailable,L,LHB vs LHP,42.9,170,0.31,0.424,0.521,0.945,7,22,46,0.0412,4.5,0.582,0,,,,0,0,0,0/0,,,,,0,0,0,46.8,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.0,1.0,59.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,42.9,50.0,50.0,59.3,50.0,45.0,54.2,6.56,1.045,1.0,0.985,1.03,0.996,1.025,0.98,18.85,12.36,75.0,34.5,D,Probable SP unavailable; Lineup unconfirmed,,,
16,2026-08-12,823916,2026-08-13T02:10:00Z,Scheduled,UNIQLO Field at Dodger Stadium,Kansas City Royals @ Los Angeles Dodgers,Away,670231,John Rave,Kansas City Royals,Los Angeles Dodgers,RF,L,No,,20,52,46,11,4,1,2,7,2,5,0,12,0.239,0.314,0.5,0.814,11,31,28,7,1,0.25,0.0323,11,31,28,7,1,0.25,0.0323,52,29,12.4,27.2,49.2,36.6,12.2,19.7,29.6,71.0,25.9,12.4,9.9,12.4,30.2,81.6,18.3,0.601,70.6,96.7,106.8,47.4,13.6,12.0,62.1,51.8,Average,3.0,Pull Power,A,Excellent HR swing plane,51.8,Average,1.005,Good,10.3,66.7,94.0,0.489,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,5.26,3.26,Positive regression,Average Pull Power profile. 12.4% barrel rate; 81.6 mph average exit velocity; 29.6% air-ball rate; 71.0% pull-air rate; 12.4% HR-launch rate.,0.0385,0.034,4.15,18,8,23.0,0.78,78.3,Recently homered,641778.0,Eric Lauer,L,LHB vs LHP,18,15,92.0,4.89,1.26,22,2.15,5.58,2.84,596.0,6.5,21.5,19.0,42.9,28.5,81.5,93.4,114.5,0.569,22.0,64.9,99.9,0.672,13.3,4-Seam Fastball,L,LHB vs LHP,50.3,10,0.222,0.222,0.444,0.667,0,0,0,0.0,10.0,0.41,86,0.0698,5.3,0.544,0,0,0,0/0,,,,,0,0,0,55.3,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,467,4-Seam Fastball,36.83083511777302,172.0,Cutter,26.980728051391864,126.0,Changeup,14.132762312633833,66.0,Slider,11.777301927194861,55.0,Curveball,10.278372591006423,48.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.03,0.99,59.0,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.3,40.3,64.9,60.5,50.0,45.0,54.1,6.51,0.98,1.168,0.985,1.0,1.005,1.005,1.0,13.36,10.47,58.2,27.5,F,Small season sample; Lineup unconfirmed,,,
17,2026-08-12,823187,2026-08-12T19:45:00Z,Scheduled,Oracle Park,Houston Astros @ San Francisco Giants,Away,666211,Taylor Trammell,Houston Astros,San Francisco Giants,CF,L,No,,63,186,163,38,6,1,7,25,20,18,4,54,0.233,0.324,0.411,0.735,9,35,29,6,2,0.207,0.0571,19,62,50,12,4,0.24,0.0645,196,62,9.6,25.0,57.0,21.0,21.9,16.4,25.5,54.4,29.0,8.1,4.9,8.1,46.8,81.7,16.8,0.636,74.0,95.4,113.3,60.7,10.8,12.7,48.9,47.3,Below Average,3.0,Pull Power,A,Excellent HR swing plane,47.3,Below Average,0.992,Good,11.3,64.3,95.3,0.664,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,15.07,8.07,Strong positive regression,Below Average Pull Power profile. 9.6% barrel rate; 81.7 mph average exit velocity; 25.5% air-ball rate; 54.4% pull-air rate; 8.1% HR-launch rate.,0.0376,0.0354,4.05,6,2,23.3,0.26,25.8,Very recent HR,,TBD,,Unknown,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,,,,,,50.0,0.0,,,Unknown,L,Unknown,50.0,0,,,,,0,0,0,,,,0,,,,0,0,0,0/0,,,,,0,0,0,50.0,Neutral Matchup,Average,50.0,0,,0,,,,,,,,,,,,,,,,,,,Unknown,,Unknown,,No,91.0,0.91,1.0,33.8,1.0,1.0,60.9,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.0,50.0,50.0,65.2,33.8,45.0,54.0,6.48,1.283,1.0,1.0,1.0,0.992,0.992,0.98,13.59,10.46,60.2,26.4,F,Probable SP unavailable; Lineup unconfirmed,,,
18,2026-08-12,823511,2026-08-12T23:05:00Z,Scheduled,Yankee Stadium,Seattle Mariners @ New York Yankees,Home,700250,Ben Rice,New York Yankees,Seattle Mariners,1B,L,No,,114,487,423,108,19,3,32,72,75,59,3,123,0.255,0.349,0.541,0.89,11,44,36,3,1,0.083,0.0227,23,97,86,14,3,0.163,0.0309,581,113,9.9,30.2,56.3,19.4,24.3,15.9,28.0,45.5,32.4,9.9,6.4,9.9,46.6,84.9,15.9,0.72,71.0,97.2,110.2,25.4,14.9,8.6,53.7,46.7,Below Average,3.0,Pull Power,A,Excellent HR swing plane,46.7,Below Average,0.991,Good,10.6,40.6,96.5,0.731,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,48.55,16.55,Strong positive regression,Below Average Pull Power profile. 9.9% barrel rate; 84.9 mph average exit velocity; 28.0% air-ball rate; 45.5% pull-air rate; 9.9% HR-launch rate.,0.0657,0.059,4.09,7,2,13.2,0.53,53.0,Recently homered,682243.0,Bryce Miller,R,LHB vs RHP,14,13,79.0,3.08,0.95,13,1.48,9.0,1.71,449.0,4.5,20.3,16.3,47.0,24.9,82.7,93.4,111.5,0.475,13.0,70.0,99.7,0.762,11.4,4-Seam Fastball,L,LHB vs RHP,53.8,316,0.261,0.367,0.575,0.942,22,46,74,0.0696,10.8,0.753,165,0.0303,4.0,0.457,0,0,0,0/0,,,,,0,0,0,58.7,Slight Hitter Advantage,Above average,50.0,5,Pitch-level Statcast · last 5 MLB games,441,4-Seam Fastball,43.31065759637188,191.0,Split-Finger,24.94331065759637,110.0,Slider,8.390022675736962,37.0,Sweeper,7.709750566893424,34.0,Sinker,7.2562358276643995,32.0,Cutter,4.988662131519274,22.0,Unknown,,Unknown,,No,108.0,1.08,1.0,64.4,1.04,0.97,59.1,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,53.8,31.8,70.0,55.6,64.4,45.0,53.4,6.34,0.779,1.061,1.025,1.03,0.991,1.02,1.0,22.04,12.87,84.8,36.1,D+,Lineup unconfirmed,Knuckle Curve,3.401360544217687,15.0
19,2026-08-12,823994,2026-08-13T02:10:00Z,Scheduled,Angel Stadium,Texas Rangers @ Los Angeles Angels,Away,592626,Joc Pederson,Texas Rangers,Los Angeles Angels,DH,L,No,,108,360,311,78,11,2,22,49,45,42,3,82,0.251,0.343,0.511,0.854,11,32,26,6,3,0.231,0.0938,20,66,60,19,7,0.317,0.1061,436,81,6.5,32.7,48.3,26.5,25.2,17.5,28.8,48.8,31.2,7.5,4.3,7.5,89.1,86.3,21.3,0.648,70.4,98.0,110.2,20.1,14.1,8.5,55.1,42.8,Below Average,2.5,Pull Power,A-,Elevated power plane,42.8,Below Average,0.98,Good,6.2,52.0,98.8,0.698,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,27.09,5.09,Strong positive regression,Below Average Pull Power profile. 6.5% barrel rate; 86.3 mph average exit velocity; 28.8% air-ball rate; 48.8% pull-air rate; 7.5% HR-launch rate.,0.0611,0.0538,4.15,0,0,14.1,0.0,0.0,Very recent HR,691946.0,George Klassen,R,LHB vs RHP,3,3,8.2,7.27,2.88,1,1.04,9.35,14.54,54.0,9.3,24.1,13.0,41.7,35.2,83.4,95.4,111.3,0.578,1.0,46.3,100.0,0.625,6.4,4-Seam Fastball,L,LHB vs RHP,50.5,326,0.257,0.344,0.504,0.847,20,37,69,0.0613,6.7,0.622,30,0.0,9.4,0.589,0,0,0,0/0,,,,,0,0,0,48.9,Neutral Matchup,Average,50.0,3,Pitch-level Statcast · last 5 MLB games,228,4-Seam Fastball,40.78947368421053,93.0,Changeup,23.68421052631579,54.0,Slider,20.614035087719298,47.0,Curveball,7.894736842105263,18.0,Sinker,7.017543859649122,16.0,,,,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.993,1.018,56.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,50.5,52.6,46.3,60.9,50.0,45.0,53.3,6.3,1.316,0.999,1.025,1.0,0.98,0.98,0.98,20.52,15.22,82.3,38.9,D+,Lineup unconfirmed,,,
20,2026-08-12,824967,2026-08-12T19:05:00Z,Scheduled,Sutter Health Park,Tampa Bay Rays @ Athletics,Away,691406,Junior Caminero,Tampa Bay Rays,Athletics,3B,R,No,,119,520,451,125,18,1,35,74,76,65,2,96,0.277,0.369,0.554,0.923,12,53,44,10,6,0.227,0.1132,25,109,96,26,7,0.271,0.0642,607,126,9.4,33.8,48.8,30.5,20.6,13.7,25.1,62.1,25.6,7.0,4.6,7.0,56.3,86.3,12.7,0.653,78.0,100.6,116.7,79.8,12.3,21.5,61.5,56.7,Average,3.5,Pull Power,A,Excellent HR swing plane,56.7,Average,1.019,Good,9.5,65.6,100.3,0.659,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,50.74,15.74,Strong positive regression,Average Pull Power profile. 9.4% barrel rate; 86.3 mph average exit velocity; 25.1% air-ball rate; 62.1% pull-air rate; 7.0% HR-launch rate.,0.0673,0.0607,4.23,0,0,12.9,0.0,0.0,Very recent HR,678022.0,Jack Perkins,R,RHB vs RHP,28,10,76.2,7.04,1.45,15,1.76,10.8,3.64,428.0,5.1,22.7,18.0,35.4,31.1,82.0,94.4,111.2,0.567,15.0,51.2,97.4,0.639,8.1,4-Seam Fastball,R,RHB vs RHP,56.6,377,0.268,0.342,0.554,0.896,27,38,76,0.0716,9.6,0.658,167,0.0419,5.4,0.563,0,0,0,0/0,,,,,0,0,0,53.4,Neutral Matchup,Average,50.0,5,Pitch-level Statcast · last 5 MLB games,384,4-Seam Fastball,28.90625,111.0,Changeup,24.739583333333332,95.0,Sweeper,22.395833333333332,86.0,Cutter,16.666666666666668,64.0,Sinker,5.989583333333333,23.0,Slider,1.3020833333333333,5.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,1.002,0.976,67.4,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,56.6,30.9,51.2,71.3,50.0,45.0,53.3,6.29,1.201,1.106,0.985,1.03,1.019,1.049,0.98,23.27,16.82,85.0,42.9,C-,Lineup unconfirmed,,,
21,2026-08-12,825047,2026-08-12T19:40:00Z,Scheduled,Chase Field,Colorado Rockies @ Arizona Diamondbacks,Home,682998,Corbin Carroll,Arizona Diamondbacks,Colorado Rockies,RF,L,No,,117,507,440,106,24,13,17,73,56,57,7,113,0.241,0.335,0.47,0.805,12,52,46,8,2,0.174,0.0385,24,109,95,19,4,0.2,0.0367,601,135,8.1,32.6,51.6,21.4,26.3,17.2,28.6,49.9,28.2,7.9,4.4,7.9,31.4,85.1,21.5,0.585,74.1,97.3,111.9,53.0,14.0,16.0,60.4,47.8,Below Average,3.0,Pull Power,A-,Elevated power plane,47.8,Below Average,0.994,Good,8.9,42.9,97.7,0.571,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,42.9,25.9,Strong positive regression,Below Average Pull Power profile. 8.1% barrel rate; 85.1 mph average exit velocity; 28.6% air-ball rate; 49.9% pull-air rate; 7.9% HR-launch rate.,0.0335,0.0332,4.09,0,0,25.9,0.0,0.0,Very recent HR,663372.0,Ryan Feltner,R,LHB vs RHP,17,17,82.0,5.71,1.45,18,1.98,6.48,3.62,456.0,7.7,26.5,16.9,46.9,26.5,83.0,95.3,111.1,0.607,18.0,47.7,100.0,0.597,8.5,4-Seam Fastball,L,LHB vs RHP,49.0,350,0.204,0.303,0.431,0.734,12,40,81,0.0343,8.5,0.617,183,0.0437,9.1,0.596,2,1,0,0/1,0.0,0.5,0.0,0.5,0,1,1,47.9,Neutral Matchup,Average,45.5,5,Pitch-level Statcast · last 5 MLB games,423,4-Seam Fastball,29.78723404255319,126.0,Slider,21.98581560283688,93.0,Changeup,19.148936170212767,81.0,Sinker,14.893617021276595,63.0,Sweeper,7.328605200945627,31.0,Curveball,6.855791962174941,29.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.995,1.002,57.6,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,49.0,50.9,47.7,56.1,50.0,45.0,53.1,6.25,1.053,1.141,1.025,1.0,0.994,0.994,0.98,12.91,10.32,85.0,30.7,D,Lineup unconfirmed,,,
22,2026-08-12,825047,2026-08-12T19:40:00Z,Scheduled,Chase Field,Colorado Rockies @ Arizona Diamondbacks,Away,650489,Willi Castro,Colorado Rockies,Arizona Diamondbacks,2B,S,No,,102,402,363,95,17,1,13,53,48,33,5,111,0.262,0.331,0.421,0.752,9,38,35,10,2,0.286,0.0526,20,82,75,20,6,0.267,0.0732,553,99,6.9,24.1,49.5,23.1,27.2,15.6,26.2,49.4,31.2,7.2,4.7,7.2,51.6,80.6,22.7,0.655,70.9,93.7,111.8,25.8,10.8,6.6,43.4,37.9,Below Average,2.5,Pull Power,A-,Elevated power plane,37.9,Below Average,0.966,Good,11.1,48.1,93.8,0.807,Derived proxy,Derived proxy,Derived proxy,Derived proxy,,,32.5,19.5,Strong positive regression,Below Average Pull Power profile. 6.9% barrel rate; 80.6 mph average exit velocity; 26.2% air-ball rate; 49.4% pull-air rate; 7.2% HR-launch rate.,0.0323,0.0323,4.05,18,5,27.9,0.64,64.5,Recently homered,518876.0,Merrill Kelly,R,Switch vs RHP,21,21,120.0,4.88,1.47,23,1.73,6.0,3.75,687.0,8.2,29.5,14.8,47.8,31.9,83.7,97.0,114.6,0.661,23.0,39.7,99.6,0.593,4.7,Changeup,L,LHB vs RHP,51.7,265,0.251,0.332,0.43,0.762,10,26,72,0.0377,5.7,0.678,312,0.0481,8.5,0.68,3,3,1,1/3,0.333,0.333,0.333,0.666,0,0,0,46.4,Neutral Matchup,Average,46.0,5,Pitch-level Statcast · last 5 MLB games,443,Changeup,32.50564334085779,144.0,4-Seam Fastball,24.604966139954854,109.0,Cutter,13.318284424379232,59.0,Curveball,12.641083521444695,56.0,Sinker,10.15801354401806,45.0,Slider,6.772009029345372,30.0,Unknown,,Unknown,,No,100.0,1.0,1.0,50.0,0.979,1.007,56.2,Current-Season Handedness Matchup,Pull Air %,Barrel %,Max Exit Velocity,51.7,57.1,39.7,58.2,50.0,45.0,53.1,6.24,1.292,1.101,1.035,1.0,0.966,0.966,1.0,12.44,11.12,83.6,31.0,D,Lineup unconfirmed,,,
